bwd_byts_b_avg_median_443,bwd_byts_b_avg_max_5228,flow_iat_min_max_443,fwd_iat_mean_median_443,flow_byts_s_median_443,bwd_header_len_mean_80,subflow_bwd_pkts_mean_80,tot_bwd_pkts_mean_80,flow_iat_std_median_443,bwd_byts_b_avg_max_443,fwd_pkts_s_median_443,bwd_pkt_len_std_median_443,bwd_blk_rate_avg_mean_443,bwd_pkt_len_mean_max_443,fwd_iat_std_median_443,flow_pkts_s_median_443,bwd_byts_b_avg_sum_80,bwd_seg_size_avg_max_443,bwd_iat_std_median_443,bwd_blk_rate_avg_median_443,hash,malicious,Flow_Network_Analysis,MAS_Analysis
3214.0,6560.0,2060.0,10909.727272727272,57769.35183860352,80.0,4.0,4.0,17057.32822761123,26477660.0,82.77128299847524,548.0510104311478,2899236.736162791,1493.6746866759102,20956.13148672457,167.64927771102853,0.0,1493.6746866759102,20202.240856139382,643300.7230965546,66BEA13D60476DB25CAD8BA8EADA8E5DB77ACDED30BCFC49A1D3159EC56A369C,0.0,1.0,False
4417.0,6746.0,2105.0,10591.982194141296,54900.70160543858,100.0,5.0,5.0,19026.094501761763,6911101.0,70.8648562340442,487.399796864413,3076108.6287297546,1491.9275435073628,24344.50642566768,148.17273384620856,0.0,1491.9275435073628,24020.00167275962,1249433.7485843715,43AAE53BA0B596DD6A8AAD1131FB62EDA8C8178D4E497C08FD9E7D8A2DAC942D,0.0,0.0,False
4411.0,6744.0,2239.0,11459.46638655462,51790.3695116841,80.0,4.0,4.0,15588.73643256443,26477659.5,89.66563119592212,524.3621862738344,2954867.235896543,1492.6800368361812,22040.95017285368,174.87072551402616,0.0,1492.6800368361812,21374.47369149875,1137728.650326408,9A3DADFCE310F0046BB6D7283F8D93221ABB814D8629DFB9A3684D94ECA8024F,1.0,0.0,False
0.0,6748.0,25550.0,34922.9375,13624.635582614756,80.0,4.0,4.0,40461.91396738461,17770666.666666668,31.083582623567843,432.47214939230486,933191.7042333626,1491.762513484358,57719.95284627473,65.62089664975434,0.0,1491.762513484358,49794.458492272446,0.0,08A33FD003F21E7F21A5C9AE1C9CF5377D0E2E25D703D18961FDCA6083588404,0.0,0.0,False
4417.5,6745.0,2101.0,34190.732323232325,17593.567728730228,50.0,2.5,2.5,72252.71208109864,26477663.0,22.67372870591622,546.1772633365644,4294018.767878104,1493.6748497947422,78400.73274480973,45.60585636300539,0.0,1493.6748497947422,76018.96346162853,1303324.217858421,B44A4663A0427F64E4B558C49908F52825AB6E26DCE37C7D6CE82658C5AB1C3D,1.0,0.0,False
4412.0,6746.0,2029.0,11657.944444444443,39859.35402349679,80.0,4.0,4.0,21121.169962356733,26477659.5,73.3160893971788,490.6991344533173,3417082.040964852,1493.674659489438,28392.42814722495,156.06929487960332,0.0,1493.674659489438,25702.485746595,1107813.0386764817,6D9390097C6345E047A71E94C98A6D5563B277B675541BE6377DD6036515C212,0.0,0.0,False
0.0,6746.0,25276.0,24940.625,19861.108311327032,80.0,4.0,4.0,30038.93822371265,26655996.5,42.97029797514407,432.47214939230486,943140.8337309872,1493.625918124865,41688.458960484495,91.26804945767564,0.0,1493.625918124865,39927.10684469456,0.0,C82CACEA9605C04A1087AAEB3B5551A3842E6B1B4767A5D6F3E27FE061D871F1,1.0,1.0,True
4413.0,6745.0,2152.0,9773.307692307691,53372.679626515564,80.0,4.0,4.0,14478.12168377219,26477659.5,90.6407002641529,491.3430191517284,3085770.5066821435,1492.6800368361812,20025.971345726124,184.4912078408764,0.0,1492.6800368361812,16836.35314585904,2200595.8291956307,C195FA578A43539D39516C604A33DDFA9BC5823E982CE3E7C24C8E107522AA46,0.0,0.0,True
902.0,6747.0,2112.0,11135.555555555557,60113.08522824207,45.0,2.25,2.25,13953.511168601168,26477659.5,97.48726572591455,480.6892950202943,3282895.6307017547,1493.7138002283723,19940.86913314272,182.7886232360898,0.0,1493.7138002283723,17289.00410744771,28169.94471730943,1990E2F80B8AAB75AB5E168937603347C1F1FF901B4B964E5AE195D3654FA046,0.0,0.0,False
4605.0,6746.0,1986.0,29247.456011730206,30126.13065091234,120.0,6.0,6.0,55993.79296597292,26477664.0,36.29760357503925,512.5188351046334,6113005.792767202,1493.6357655502393,76987.12744701967,70.48763541304163,0.0,1493.6357655502393,34471.25473101345,2086748.78287004,BABADEFF3936425C7115EC1EFAD81ED46F6CFE5CE0A2B00D8EE21AD2222C31F7,1.0,1.0,True
4418.0,6745.0,2007.0,12362.474137931034,75483.05571510625,80.0,4.0,4.0,18997.960679701915,6910811.0,80.93079807807716,461.7763933983633,5876674.817357794,1491.9275435073628,25734.531865945708,184.0993400038661,0.0,1491.9275435073628,24642.61822534286,2549166.198601615,CDE80C8B8D7D26E0FC48911AFFEA8D2EAA08D5F11E70C588EB7FF912BC336D30,0.0,0.0,True
473.0,6747.0,2206.0,9813.02380952381,58441.14555935776,80.0,4.0,4.0,12757.673010479562,6911130.0,110.06610047329605,458.555633242813,2885761.816623575,1491.6871340137193,18294.086721130283,206.7883581542752,0.0,1491.6871340137193,13960.39960215649,33759.424921285376,46391684B2557F3B247911470C233377BEF6B938E50C6695278D03E1A1668027,0.0,0.0,False
2923.0,6745.0,2017.0,12761.666666666666,46482.193184729695,100.0,5.0,5.0,26702.76651877428,6911188.0,53.68608671376726,491.6605920298088,2732053.8437938327,1491.9583333333333,29730.5023992072,114.48196908986834,0.0,1491.9583333333333,26236.467084735323,168657.61865761864,5D9B613062D4319E95BE216A0A002D94454172F584496AA97EADDD29076FF132,1.0,1.0,False
4419.0,6747.0,2043.0,18895.272727272728,22361.354498074645,100.0,5.0,5.0,59081.49352597648,26477660.0,28.902060968269307,502.03787456724814,3256637.346702409,1493.6355480643758,71275.17624295059,56.54751059009212,0.0,1493.6355480643758,63434.346531412186,2419755.1709582102,508335CA2657A932C43ADD44F2F8A2D3E3EFBA44FA1E82B81A6F831970A122CE,0.0,0.0,True
3675.75,6747.0,2125.0,15397.675,37915.16138068242,80.0,4.0,4.0,24738.542501732736,26477660.0,55.41795544866788,485.3260581739922,3134900.706469312,1493.6355480643758,33078.69105228729,115.32042390891934,0.0,1493.6355480643758,30959.656048415844,1045775.940145698,D87952FF600CBA0167A3A2B6A9A5C2483580E1B42B3A9FF649292A2F62AEE901,0.0,0.0,False
0.0,6746.0,12339.0,32869.0,13861.55338966738,73.33333333333333,3.6666666666666665,3.6666666666666665,48112.27456941789,5005986.0,22.26625993631849,498.2406365734054,1412672.1234695793,1485.3745669451805,63654.58985996218,48.98461882968749,0.0,1485.3745669451805,54212.88260975776,0.0,5F6417080E7D69C6DAC4D5C62462AB96A99EB28522331CCA764A54BC9FC78DD7,1.0,0.0,False
0.0,6748.0,31975.0,33301.803308823524,17638.102289791892,66.66666666666667,3.333333333333333,3.333333333333333,36733.10687581269,26656000.0,31.31053652771471,432.47214939230486,1782336.3845331753,1491.6173222912353,49833.61130374318,69.89258882919009,0.0,1491.6173222912353,44419.11053257737,0.0,EBFDB5C8E47DDC1D8A39CC4B69A1E31F8737874C695AF3553E4C74DD8D63C67A,1.0,0.0,True
0.0,6748.0,27648.0,27039.708333333336,17273.751816223776,100.0,5.0,5.0,30542.68633554049,26655996.5,37.20327852136452,432.47214939230486,2407308.3641529623,1493.664794361481,43228.10065076323,82.37362776762703,0.0,1493.664794361481,39443.18719332378,0.0,AFC4DF5C4E9D60EF4B2BFD6731B83DA0C65600EC2887C01A7537900539CBF00A,0.0,1.0,True
0.0,6746.0,22259.0,26762.92361111111,18407.623410656022,80.0,4.0,4.0,31134.638863866232,26655996.5,40.33583257355253,432.47214939230486,930678.0090865697,1493.625918124865,43299.04116659817,87.04703846679462,0.0,1493.625918124865,41212.08129482454,0.0,A0536CB8DD4FD7B664458953F0C1350A9B7D2393F204F4B8A3C63F56BFF84B23,1.0,1.0,True
4412.0,6745.0,2052.0,14541.5,54623.19531622516,100.0,5.0,5.0,19628.7928632996,26477659.5,77.34949078251901,515.4426062447786,2732684.586223433,1492.7359197978644,25061.964170359606,166.5243152359005,0.0,1492.7359197978644,24763.42750007449,921698.1132075472,2E48FBF4A4CA7E4D891A4A69E0B0A836B887BF1AB2E338FD6497A7F839021906,0.0,0.0,True
4417.5,6745.0,2041.0,13640.840909090908,45156.80848104572,80.0,4.0,4.0,20582.78210427547,26477659.5,77.07524693790575,500.3174311959205,2746800.358557753,1493.5963843958134,29407.37775482964,156.24935826076126,0.0,1493.5963843958134,28140.365967291826,2116549.037111427,DEEE8F9BECE890705C2B72B986234B0E41743A32E33A735410DBF872B70BD591,0.0,0.0,False
4599.0,6746.0,2038.0,7705.444444444444,102402.02275600506,100.0,5.0,5.0,11019.214730159994,6911042.0,130.3908465625713,513.800687829828,3534098.277081446,1491.9583333333333,16206.723802475386,273.97655337495854,0.0,1491.9583333333333,14591.704904660432,608869.7259008315,8AD3DFF5F2DD0398FA4D6F4581A2E5CDE2FFA00D290360493AC1A2736D591D8B,1.0,1.0,True
0.0,6746.0,30771.0,34025.75,14057.002115824824,400.0,20.0,20.0,38168.53125228794,26656000.0,31.38071868219564,432.47214939230486,736837.8910433971,1490.3679814635198,52061.36672356424,66.72962508420284,69529.0,1490.3679814635198,48578.46554282533,0.0,BBC69A8D86B3922C2F943047F84B7214980B90D56436342D9CDE9C5A67AB439E,0.0,0.0,True
4418.0,6747.0,1965.0,14687.354166666668,46740.84085084744,80.0,4.0,4.0,22705.29777477092,6910811.0,68.43142957031856,527.3091579235502,2633328.438526325,1491.9637971304635,26723.48691638548,136.8628591406371,0.0,1491.9637971304635,23549.964312719683,1537029.6133431704,2084DE7086E8DDED1F48A13633B6E69FCB5037AC7DA6E2A1ABFD338F3097C4BC,0.0,0.0,False
0.0,6747.0,22865.0,24157.0,20850.69561627805,21.73913043478261,1.0869565217391304,1.0869565217391304,28968.669248968887,26655996.5,45.1346587127877,432.47214939230486,2119134.7768823826,1493.5870439877947,40223.842575927854,95.85055049538042,0.0,1493.5870439877947,38301.58991497906,0.0,C3CCEBA4EBCD66ECEACD637552F8D9E285A03450BFCAA1F57765C5C5ACA71E1F,0.0,0.0,False
4171.0,6746.0,2214.0,14627.375,56770.09387018071,80.0,4.0,4.0,23193.118658915693,6920496.0,64.96072582784325,432.47214939230486,3776160.37981648,1492.2059434746468,32164.547986433725,150.41112373821778,0.0,1492.2059434746468,31578.941752728544,1808676.9098907192,5970A4FD00C37217DBA8847EF05E3BA9B986F259B443B02A330385DF340E2242,1.0,1.0,True
2521.5,6746.0,2120.0,32846.72727272727,29725.562270263537,100.0,5.0,5.0,54247.95754156084,26477659.5,30.13360143107213,530.9589809452015,2177328.544492126,1493.674659489438,68472.4916593518,65.56660474265108,0.0,1493.674659489438,73655.68955878538,135092.4189659791,1BCB9ADB56F10E12BDBB6F4282DD8999F44C713320AC70B473A2630869A53FF4,1.0,1.0,False
4295.5,6744.0,2024.0,11628.053977272728,70231.35587007193,80.0,4.0,4.0,17804.711497477445,26477660.5,88.03119400076721,494.045025944264,3586215.359081276,1493.674713862382,24447.355571263743,171.6793645021479,0.0,1493.674713862382,22695.85167450696,1551272.7739250215,5D6A5DFF41F0BC0B52ECB259F7699D18BEA13760C93439982E5065DBF8330911,1.0,0.0,False
4604.0,6745.0,2441.0,13305.666666666666,56216.81138413079,80.0,4.0,4.0,21369.689723712767,6932155.0,76.65612064279642,515.1345089652505,3317197.033741702,1491.8697324414716,27466.483056100835,159.56891330228285,0.0,1491.8697324414716,23736.35237483392,1565508.5809962328,425FB4D14CDA159A9BB32763AD05E8C6A46B2155C841A54AED6563C7C3E2184D,1.0,1.0,False
4418.0,6747.0,1954.0,10802.2,78308.12241950713,80.0,4.0,4.0,19036.40291488169,6911014.0,91.27724245365398,504.46355119091737,4484634.316552933,1491.9275435073628,22499.63830542616,216.72084687838628,0.0,1491.9275435073628,20502.6339229218,2581526.1044176705,5EE42285390B038BF5AF58D66E4D02DC7E4CCEA8A36D5AD448D3F0B789AED515,0.0,0.0,False
0.0,6748.0,6367.0,29898.625,16308.110717920756,400.0,20.0,20.0,34545.14133511468,26656000.0,36.69183218648882,432.47214939230486,714582.9058933601,1486.2645384302562,48018.93002014795,77.25619361354336,69529.0,1486.2645384302562,44912.4807796359,0.0,CA2878BF2BDFEA04A50AB92DCB3DF9B9CEB244AE23725588659937389C33CF3E,0.0,0.0,False
0.0,6745.0,2172.0,9424.714285714286,71212.71996094749,80.0,4.0,4.0,18092.288959732792,6911043.0,86.12847138112387,432.47214939230486,2592758.82507118,1491.8697324414716,16296.68606053254,185.9643413375485,0.0,1491.8697324414716,12704.412691901734,0.0,0FB65EBD8A68FBC5E83CC84E68DF6D8693A544207281DE263CD700F1E8029070,1.0,1.0,False
4418.0,6745.0,2027.0,13545.522388059702,57460.95056807425,80.0,4.0,4.0,20923.360657907,6911216.0,70.63643427279791,493.3419463634393,3907980.822852094,1491.927376171352,27749.25796203904,141.27286854559583,0.0,1491.927376171352,27740.38053923447,2181032.262811316,8250D495A56BEC45BDA8AFA754FD6D64F112B65F0FA44AC0D53C18298E539932,0.0,0.0,False
4411.0,6744.0,2204.0,10324.3,72994.56058138634,80.0,4.0,4.0,16401.141059182737,26477663.0,105.05305179115452,444.2994309865814,2868459.0754046952,1493.6748497947422,21155.69268775583,195.4181949371656,0.0,1493.6748497947422,20704.962502377348,1237812.1284185494,CF943BCE8FCA32CD8F1DA4EE5A2EFD011913344C29932F56E39EC40C982C5265,1.0,1.0,False
0.0,6748.0,2045.0,12770.32038670285,58783.27652950674,80.0,4.0,4.0,24136.72993832665,6911043.0,73.27135446858183,455.0169539252112,2715071.529347523,1491.8386287625417,27750.14984330626,149.7403699399256,0.0,1491.8386287625417,22158.511975572,0.0,05E3D742101BE7BF1D7C8A75F9F00FEDA263FD19CA02C88F876DB41216C1F898,0.0,0.0,False
4413.0,6746.0,3014.0,7970.2,99872.02328674312,80.0,4.0,4.0,11247.0,6911014.0,121.83100931453444,562.4453378481304,3061134.164468956,1491.8386287625417,14854.546985530347,243.66201862906888,0.0,1491.8386287625417,11327.891782426905,2015593.5613682093,71BB4D7BBFC71A74B625FD90C4FF498EE39D61DC52A5ACE3E7ADD1B44E0FC4DE,0.0,0.0,False
0.0,6745.0,2673.0,25867.0,20000.091855900435,80.0,4.0,4.0,29868.87477931832,5005986.0,42.81959641501375,432.47214939230486,1045837.8037051013,1489.94250764526,41670.92160154096,88.99818684300925,0.0,1489.94250764526,39706.71271323582,0.0,4001D5BAB9DEBBE44F3C370E9F226EBD1E41D08079FF32E6444A374326A151A7,1.0,1.0,False
4598.5,6746.0,1857.0,11067.135294117646,42767.64841313166,100.0,5.0,5.0,18553.399441984715,26477660.5,74.51172790245519,478.924154278523,3857163.4045127584,1493.674713862382,23195.68203127493,148.61376929321017,0.0,1493.674713862382,18759.500690124914,1721533.1145691294,6D4FE452480EDFEEEFB8B780CA8006BD427BF436ABE253434E006F4B842D55B6,1.0,1.0,False
4413.0,6746.0,2089.0,22339.176470588234,37746.09295717475,100.0,5.0,5.0,37141.34214501858,26477663.0,42.95291369438011,527.7488986250943,2994809.927048608,1493.6748497947422,54066.59674907403,88.2318340457237,0.0,1493.6748497947422,48237.20689728287,1355260.1772756835,8D27B951F6DB09BDECB40366BD2BE9FCD547E1F0FFBE1EFC62CF273140A55317,0.0,0.0,False
0.0,6748.0,23709.0,32783.625,15023.2343601688,100.0,5.0,5.0,42060.49071659754,5006024.0,33.574572856823096,432.47214939230486,659965.1278776977,1489.128729055987,58524.0105991496,70.21978793624044,0.0,1489.128729055987,54976.00559153056,0.0,1012F4C839713C312C61F9BE00107A9E2D0B230F736AF9D2295C8FB2C241A31E,0.0,0.0,False
4417.0,6747.0,2508.0,27215.214285714286,30738.006522530613,100.0,5.0,5.0,38973.987754876216,26477660.0,34.21594169603535,501.7076115627507,3158321.02727174,1492.6800368361812,52815.56231727538,77.40237625295096,0.0,1492.6800368361812,55020.85539102423,1806200.9025572448,20608C4853D265A9A3A2F5B3B085C2A1D6826B4CEA6659DC6DE9AB084F2925AF,0.0,0.0,False
2959.0,6746.0,1930.0,10369.837209302326,71140.86138202796,100.0,5.0,5.0,15049.5,6911042.0,98.5212850758166,492.1308533911525,3669278.7535575833,1491.9277108433737,18198.34365080111,205.9990506130711,0.0,1491.9277108433737,16616.24205055563,995708.1545064376,098E52733B3E4D8CB8FA899D13FBBC8C73911E6BD9A4A1A8013D2F4878EBB43D,1.0,0.0,False
4605.0,6745.0,2455.0,14302.628205128203,61078.33794025563,80.0,4.0,4.0,24982.072703380225,6911188.0,66.03466403117521,483.2180586292434,2987339.117584421,1491.958500669344,33894.68079792218,139.5671764924772,0.0,1491.958500669344,29415.732310067848,2303897.9098074427,626AD74DBAAD2BB3D8A194A3974C46FE965023C5E900A479ACA82A1B15EB1F19,0.0,1.0,False
0.0,6747.0,24407.0,24597.375,20078.25475591241,75.0,3.75,3.75,29888.749432760163,26655996.5,43.29514541155644,432.47214939230486,2940250.1411436284,1492.1167928001637,41403.36821424526,92.37471072130064,0.0,1492.1167928001637,39902.0326553008,0.0,1397528B111DF78AD455F2E96F4C19DC908B027E0719CC3B185A060B3607F99C,0.0,1.0,False
0.0,6746.0,19763.0,32443.375,17220.627325890484,1145.4545454545455,57.27272727272727,57.27272727272727,34916.05856630378,5005957.0,33.67330903866444,432.47214939230486,2136726.6231856896,1490.5761778502958,52255.98443240736,71.08623508592082,0.0,1490.5761778502958,46351.13354028288,0.0,AD05FCDCDB2C65BB5D02D022D57A5BA7CABA4882E88542E7586315A1E5A64563,0.0,0.0,True
4432.0,6745.0,1936.0,27283.76923076923,26266.996291718173,100.0,5.0,5.0,48825.89128680935,6981339.0,39.468750616699225,575.1083349585324,3897687.96712713,1492.2962505150392,69031.46080467587,75.43049259703595,0.0,1492.2962505150392,66539.74748354216,2117652.0199038545,F8AE99EEAD003DAE2E3A0EF1BB772E3237F9D2A478EBF9E590DA723F5446F588,0.0,0.0,False
4599.5,6746.0,2492.0,13122.906862745098,44722.47173347249,100.0,5.0,5.0,22768.94935102761,26477660.5,66.82764419839691,516.8190692500586,3112782.0679583936,1493.6355752501088,27953.215673994622,137.64490908446135,0.0,1493.6355752501088,24777.36474137268,1425037.0455382625,E34FD66C386E9FA179BCE8522CD50C461E1FDA9A5923176EE95B13C8B1847795,1.0,1.0,False
0.0,6747.0,34860.0,34940.0,14128.335302206844,100.0,5.0,5.0,41320.25694386463,26656000.0,31.780942612900287,432.47214939230486,611636.6361485061,1490.00920057248,57253.15837678837,67.41731187740842,0.0,1490.00920057248,51048.70831899035,0.0,2BEF75F1C8AA97D3C147FB7A6A6F1AD4BC0768F17C623A62782807FC66A82967,0.0,0.0,False
0.0,6744.0,36204.0,27333.625,16314.402023976303,356.0,17.8,17.8,31906.45435226756,26655996.5,35.72576899717767,432.47214939230486,3249015.948364972,1492.0950487550886,44401.30136729525,80.45473013472144,0.0,1492.0950487550886,41112.522604297694,0.0,BC79AA20988D869ECA76512F1569E0C09B7BF4850FC99D7AEDCA2CC3120456B2,0.0,0.0,False
4601.0,6747.0,1718.0,32249.339285714286,17573.54421209394,80.0,4.0,4.0,34130.86659976188,5005986.0,34.519927270512525,523.2127838370452,3078813.6210563467,1487.027551020408,47657.34037285118,69.40516752688873,0.0,1487.027551020408,37340.31556648262,81926.3379791728,F5EBB8A14B7B4B0FE4D878B181260F06958B4C3BFFBA94F3929C66D0B670696F,1.0,1.0,False
4604.0,6746.0,5483.0,34491.5,19140.9111109061,100.0,5.0,5.0,71093.5563719148,26477663.0,24.00033969711572,546.4798517545751,3010581.009326806,1493.6748497947422,113403.08597855628,49.79359000891616,0.0,1493.6748497947422,92671.03232544924,1612995.8246346556,03893EFFAC880EEE4E7864142A10D17EB900C539065CFB93F4BF10F8D0641A17,1.0,1.0,False
0.0,6748.0,26671.0,32162.125,15170.003348871584,87.44186046511628,4.372093023255814,4.372093023255814,40593.25634363727,26656000.0,34.64466798180543,432.47214939230486,831501.7785570206,1491.0022520217012,57320.99267447747,72.38922543528784,69529.0,1491.0022520217012,54421.67271125868,0.0,D8AF711E381423AC059AA3522471629FAC48B58429444040D4C968244E6CE836,0.0,0.0,True
4418.0,6747.0,1991.0,11646.13953488372,70262.67066884767,80.0,4.0,4.0,20795.07779648623,5006450.0,87.86223202019234,503.83579011555,4602518.819798352,1491.927376171352,28016.478830611737,175.6288275630355,0.0,1491.927376171352,28964.21222914541,3688751.078124828,49A20D853140B33287158D17D2AEFD31CBB0BDB3797C795A4E0EFC2FBAEEC206,0.0,0.0,False
0.0,6747.0,2252.0,32424.625,14827.48893969536,100.0,5.0,5.0,36162.272769275805,17770666.666666668,33.05165974418015,432.47214939230486,613691.4474474884,1480.5669636884215,50470.70615465965,71.76804567637396,0.0,1480.5669636884215,46144.41925651151,0.0,744734CD5012B37097287B46C12DD0233A1779DBF73402911829D5FB33195BEA,0.0,0.0,True
4412.0,6747.0,2104.0,9011.666666666666,88607.59493670886,80.0,4.0,4.0,11784.512836326365,6911043.0,112.36829139691072,404.957747724794,3162839.8050018274,1491.9275435073628,15801.99494885492,223.5158064547477,0.0,1491.9275435073628,14862.347933441444,1602600.0,8297934B1105280C15BC07AA2DF6B7A98D3FBB19134129A527EB59728AE770D5,0.0,0.0,False
0.0,6746.0,7984.0,27480.5625,17134.195908727743,100.0,5.0,5.0,29879.633024157767,26656000.0,38.12481698328216,432.47214939230486,1744008.4914158897,1493.6261071505726,43395.10245051018,81.33044150033263,0.0,1493.6261071505726,39579.17713879449,0.0,5D84675EE9098272674385E26235559303C0ADCEEA0FBEE38C1AD2B458AEB472,0.0,1.0,False
0.0,6748.0,25120.0,22947.0,21060.853857983257,100.0,5.0,5.0,28720.99502987619,5006024.0,46.77681740929196,432.47214939230486,1976576.3860161,1489.1579485083776,40613.8799334661,100.33003300330034,0.0,1489.1579485083776,38487.46641135829,0.0,20088DC773BE351B9E50E14415EECF6675F8BF6E365A8A15E9E199D4E99BE5AC,0.0,1.0,False
0.0,6828.0,19360.0,26243.125,17998.803428952455,100.0,5.0,5.0,28688.24093187716,26655996.5,39.825246816967145,432.47214939230486,2738436.873679844,1493.5481719501,40012.835999838855,86.77423627254419,0.0,1493.5481719501,38161.96647041251,0.0,9069696761B5EB045921E20CC254E7DFE476BBF0F7BBE7AEE1E439E5AB3D5E2B,0.0,0.0,False
4412.0,6748.0,2058.0,14360.333333333334,52622.55252250965,100.0,5.0,5.0,18045.0,6911043.0,71.55293724807403,448.8343235538031,3433714.003950027,1491.927376171352,22022.78666296268,142.91839359725597,0.0,1491.927376171352,21358.258781733588,290805.2766292577,8814CE38C219A3AB538DCE8024F39D552AB91374ACDF91C2E7CDFE979B0A35F6,1.0,0.0,False
4600.0,6745.0,1970.0,20123.0,34876.61010651474,100.0,5.0,5.0,28496.4317144771,6932183.0,51.67873055836218,486.065231770387,3477368.6267293887,1491.9583333333333,37548.87763748353,101.77426468093768,0.0,1491.9583333333333,31422.808796897683,1653061.224489796,158CA3A34968514660F7B733BB0610A1B8E277AAED941F27CF30B2045CA09926,1.0,1.0,False
4599.0,6745.0,1874.0,12271.5625,64808.440960340144,100.0,5.0,5.0,17371.996221747086,6911043.0,80.50788977319777,453.48895841347314,4626480.38988961,1491.8697324414716,24237.314104495985,168.07150678652374,0.0,1491.8697324414716,21702.17038073324,2427492.4471299094,B08C9CF0D81D6A466CBC1B3BE2ECB23B99B7755387BF8C4AC2CDBB8B4148DA56,1.0,1.0,False
0.0,6748.0,27821.0,30332.25,15817.272574029332,80.0,4.0,4.0,36467.86614176368,17770664.333333332,34.78986919009185,432.47214939230486,2374529.072468263,1493.5481719501,50296.38530438842,74.31668462653212,0.0,1493.5481719501,47123.97646014606,0.0,6FBF020D10DD046B4175035E9B61EE8A4C5D06867857F1E14F32C410B3197ADB,1.0,1.0,False
3213.0,6746.0,2074.0,11502.625,68327.97427652733,140.0,7.0,7.0,15182.385702949852,6911042.0,88.25281489707515,432.47214939230486,3051734.7349669244,1492.3336108220603,22205.95551287987,162.56575204078078,0.0,1492.3336108220603,19808.14308939634,1374212.8935532237,8B79520B9554D39559ED2A6FC30636CC05FA3B71FD1925E55FE5D058732D3B8E,0.0,0.0,False
4601.0,6746.0,2547.0,10797.120833333334,79340.36998159278,80.0,4.0,4.0,16852.050423084962,6911043.0,81.06938615712887,484.357755276289,3295283.4765622183,1491.9583333333333,26887.60518774073,185.2690977832584,0.0,1491.9583333333333,19931.64676605025,1773845.5119712483,010B7A84F9C34E8279C98158749B05F90DD6A864D6C6E226F3CAB931899D1002,1.0,1.0,True
3275.75,6747.0,5223.0,33483.25,15436.821488579237,205.45454545454547,10.272727272727272,10.272727272727272,45456.51116938012,26656000.0,29.79548239819456,437.27589179521726,926888.3615439482,1492.622156179545,64597.2805729677,66.14011569451353,100742.0,1492.622156179545,59250.67841792515,24644.036391227823,D0C66C1CBE451C34EAF467562F3F784D4FF3F8888380D75A1F9DA9BA8BE259E2,0.0,0.0,False
0.0,6746.0,32565.0,30034.90909090909,15644.278775321083,80.0,4.0,4.0,38398.69931282396,13327998.25,35.056967572305,432.47214939230486,1515991.2682052015,1493.625918124865,47097.37972126873,73.97428809481167,0.0,1493.625918124865,43706.25453040929,0.0,4017865BB25386CA61BA6FE8D264635B8657A0D5F0DCB0B4D0096515AA0AAF3D,1.0,1.0,False
4600.0,6746.0,16336.0,26426.75,18768.95524193624,65.0,3.25,3.25,29885.02210044492,26655970.5,35.27734095848078,455.5609805633304,4487364.5841017375,1493.624513933895,41338.16641550607,78.82514249514621,0.0,1493.624513933895,38591.52198035101,270326.84125582303,BBE92BD67725EA2A74674F14C4736484B86007290320736C280F6E85A263D425,1.0,1.0,False
0.0,6746.0,43651.0,34944.1875,14013.540614732532,80.0,4.0,4.0,44016.5453731132,26656000.0,30.81031118414296,432.47214939230486,815721.2207513489,1481.0319192751235,59308.075714863655,64.93661844268318,0.0,1481.0319192751235,54581.95507561581,0.0,05DF1B1D427B9A2BFA43E737E41C87B31AB04EAF485AA050499356D875F8EBE5,0.0,0.0,False
0.0,6747.0,55233.0,35049.125,14217.31090758659,335.0,16.75,16.75,43795.39621345671,26656000.0,28.54988533965352,432.47214939230486,1057241.9700531086,1488.6017156862745,63116.07253606312,60.81604450013605,69528.0,1488.6017156862745,55797.806059621886,0.0,F71892B4C40A55B0C5BA0F9ABED2CCF02F4C058EC59CA0B55AF5921C52BB7791,0.0,0.0,False
0.0,6748.0,1951.0,11836.25,69595.52223043617,100.0,5.0,5.0,16249.859537474604,6911043.0,90.52299661293122,377.0584039641604,2723445.8204392544,1491.9275435073628,22287.561430826656,196.13315932801763,0.0,1491.9275435073628,24147.05776162408,0.0,F482FC33B11FCA380CAAB007FD0A11800DBE403E37C8DAD5FF713E16DDF8C43A,0.0,0.0,False
4413.0,6746.0,2295.0,14106.666666666666,49689.81176460184,80.0,4.0,4.0,24633.911498753,6910810.0,53.06142301892967,492.771508916658,4454962.739039942,1491.9275435073628,28987.066356686428,110.5446312894368,0.0,1491.9275435073628,27334.31778660984,2462855.1467163484,61F8E064FB9782BC79FE04B4FAE503073215683817D67B573066C3244020B268,0.0,0.0,False
1120.0,6745.0,3735.0,17895.0,33900.93012450418,120.0,6.0,6.0,26951.05503299605,6910811.0,55.99313150920154,432.88796472066537,2972234.705637503,1491.9583333333333,33500.91683423567,109.2550530462034,0.0,1491.9583333333333,31451.36459502018,57298.06821377873,713024ADA3A1F204F913C262E8C3E628D6D02A91B7AAEECC9E66EF843BC0D564,1.0,1.0,False
