Index,Malicious,Pred
2983,1.0,0.0
801,1.0,1.0
3717,0.0,0.0
4497,0.0,0.0
1045,1.0,1.0
3388,0.0,0.0
564,0.0,0.0
95,0.0,0.0
5332,1.0,0.0
1052,1.0,1.0
3442,1.0,1.0
4884,0.0,1.0
4126,1.0,1.0
2894,0.0,1.0
2308,0.0,1.0
1450,0.0,1.0
463,1.0,1.0
316,0.0,0.0
5022,0.0,0.0
1236,1.0,1.0
3165,0.0,0.0
2181,0.0,0.0
2090,0.0,1.0
2845,0.0,0.0
2892,0.0,0.0
554,1.0,1.0
1179,0.0,0.0
5274,0.0,1.0
3619,0.0,0.0
3956,1.0,0.0
5658,1.0,1.0
5267,1.0,1.0
5712,1.0,1.0
3475,1.0,0.0
117,0.0,1.0
2507,0.0,0.0
2582,1.0,0.0
1523,1.0,1.0
5770,1.0,1.0
1069,1.0,1.0
4039,0.0,0.0
4103,1.0,1.0
5681,1.0,1.0
558,0.0,0.0
2102,0.0,1.0
1967,1.0,1.0
1004,1.0,0.0
1178,0.0,1.0
4956,0.0,0.0
1395,1.0,1.0
2530,0.0,0.0
2651,0.0,0.0
545,0.0,1.0
4205,1.0,0.0
2349,0.0,0.0
4359,1.0,0.0
2435,0.0,1.0
3381,1.0,1.0
955,1.0,1.0
5784,0.0,0.0
5812,1.0,0.0
1553,0.0,1.0
3640,1.0,0.0
5187,1.0,1.0
1193,0.0,0.0
1698,0.0,1.0
3187,0.0,1.0
205,0.0,1.0
580,1.0,1.0
1247,1.0,1.0
4609,0.0,0.0
4858,0.0,1.0
2213,1.0,1.0
1087,0.0,1.0
1007,0.0,1.0
5660,0.0,0.0
1429,1.0,1.0
437,1.0,1.0
271,1.0,1.0
2603,0.0,1.0
819,1.0,0.0
3178,1.0,1.0
2387,0.0,0.0
2073,1.0,1.0
4494,0.0,0.0
4759,0.0,1.0
638,1.0,0.0
422,0.0,1.0
4744,0.0,0.0
247,1.0,1.0
2080,1.0,1.0
4589,0.0,1.0
3587,0.0,0.0
1535,1.0,0.0
5196,0.0,0.0
5450,0.0,0.0
3757,0.0,1.0
2951,0.0,0.0
4534,0.0,1.0
255,1.0,1.0
1116,1.0,1.0
3103,0.0,1.0
2014,0.0,1.0
3443,0.0,0.0
1014,1.0,0.0
5178,1.0,1.0
4371,0.0,1.0
5617,0.0,0.0
4021,0.0,0.0
3911,0.0,0.0
626,0.0,0.0
2525,0.0,1.0
502,1.0,1.0
728,0.0,1.0
3648,0.0,0.0
3434,1.0,1.0
4515,0.0,1.0
1570,0.0,1.0
5038,1.0,1.0
18,0.0,0.0
2613,0.0,1.0
4402,1.0,1.0
3147,0.0,1.0
5634,1.0,0.0
2734,0.0,0.0
4203,0.0,0.0
4453,1.0,1.0
3143,0.0,0.0
509,0.0,0.0
4450,0.0,0.0
2019,1.0,0.0
1513,1.0,0.0
5189,0.0,0.0
472,0.0,1.0
4058,0.0,1.0
1976,1.0,1.0
2639,1.0,0.0
4976,1.0,0.0
5032,1.0,1.0
9,1.0,0.0
3935,0.0,0.0
4613,0.0,1.0
2756,0.0,0.0
5049,1.0,1.0
34,0.0,1.0
3923,0.0,0.0
5815,0.0,0.0
1981,0.0,0.0
287,1.0,1.0
5828,0.0,0.0
4598,0.0,1.0
2139,0.0,1.0
483,1.0,1.0
2893,0.0,0.0
2772,1.0,0.0
1502,0.0,0.0
944,0.0,1.0
567,0.0,0.0
5813,0.0,0.0
3135,1.0,0.0
104,0.0,0.0
189,1.0,1.0
344,1.0,1.0
1963,0.0,0.0
3459,1.0,1.0
3561,1.0,1.0
601,1.0,1.0
5506,1.0,0.0
2732,0.0,0.0
1546,1.0,1.0
651,1.0,1.0
2565,1.0,1.0
4048,0.0,1.0
669,0.0,0.0
1287,1.0,1.0
4037,0.0,0.0
5674,1.0,1.0
4079,1.0,1.0
5729,1.0,0.0
1121,1.0,0.0
4686,1.0,1.0
4199,0.0,1.0
540,1.0,1.0
5739,1.0,1.0
3086,0.0,0.0
1527,1.0,1.0
385,0.0,0.0
1806,0.0,0.0
4518,0.0,0.0
2331,1.0,0.0
1360,1.0,1.0
1891,1.0,0.0
1250,1.0,1.0
3850,1.0,1.0
2653,1.0,1.0
3114,0.0,0.0
4895,1.0,1.0
1714,0.0,0.0
4394,1.0,1.0
3491,0.0,1.0
298,1.0,1.0
2105,0.0,1.0
1125,0.0,1.0
4680,0.0,1.0
4930,0.0,0.0
3078,0.0,1.0
5136,1.0,0.0
5349,1.0,0.0
3485,1.0,1.0
641,0.0,0.0
3124,0.0,0.0
2897,1.0,1.0
895,0.0,1.0
4852,0.0,0.0
4123,1.0,1.0
4999,1.0,1.0
1143,0.0,0.0
235,0.0,1.0
2545,0.0,0.0
273,1.0,1.0
5649,0.0,0.0
1458,1.0,0.0
4327,1.0,1.0
3760,0.0,0.0
2813,0.0,0.0
4717,1.0,0.0
1277,0.0,0.0
4282,1.0,1.0
3654,0.0,0.0
1752,1.0,1.0
1668,0.0,0.0
1785,0.0,0.0
5438,1.0,1.0
3191,1.0,0.0
2712,0.0,1.0
4851,0.0,0.0
5507,1.0,0.0
4004,1.0,0.0
2092,1.0,0.0
1421,1.0,1.0
1252,1.0,0.0
263,1.0,0.0
5878,1.0,1.0
5819,0.0,0.0
3385,1.0,0.0
5673,0.0,0.0
5607,0.0,1.0
442,1.0,1.0
2455,0.0,0.0
4777,1.0,0.0
1817,0.0,1.0
621,0.0,1.0
1290,1.0,1.0
1608,1.0,0.0
1249,1.0,1.0
158,0.0,0.0
2916,1.0,1.0
5753,1.0,0.0
2750,1.0,1.0
1077,0.0,0.0
4857,1.0,1.0
1984,0.0,0.0
4900,0.0,1.0
2361,0.0,0.0
4241,0.0,0.0
1167,0.0,0.0
1522,0.0,1.0
4672,1.0,0.0
4404,1.0,1.0
2436,1.0,1.0
731,0.0,0.0
4033,1.0,0.0
5326,0.0,1.0
174,0.0,0.0
5798,1.0,1.0
373,0.0,0.0
4191,0.0,1.0
1381,1.0,0.0
3620,0.0,0.0
5382,1.0,1.0
4270,0.0,1.0
1518,0.0,0.0
5696,1.0,0.0
1960,1.0,0.0
5370,0.0,1.0
2890,0.0,1.0
1744,1.0,1.0
630,1.0,0.0
2962,1.0,1.0
412,0.0,0.0
348,0.0,0.0
3952,0.0,1.0
1484,0.0,0.0
885,0.0,0.0
1067,0.0,0.0
2184,1.0,0.0
2711,1.0,0.0
720,0.0,0.0
908,0.0,1.0
1086,0.0,0.0
4438,0.0,0.0
3368,1.0,1.0
2480,0.0,0.0
1561,1.0,1.0
5133,1.0,1.0
2757,0.0,1.0
1717,0.0,1.0
4952,1.0,0.0
5783,0.0,1.0
347,1.0,0.0
773,0.0,0.0
5056,0.0,0.0
2586,1.0,0.0
5413,1.0,1.0
4765,1.0,1.0
222,1.0,1.0
5255,0.0,0.0
4443,1.0,0.0
2843,1.0,0.0
3122,1.0,1.0
5317,0.0,1.0
794,1.0,1.0
3685,1.0,1.0
2341,0.0,1.0
45,1.0,1.0
4332,0.0,1.0
87,0.0,0.0
4484,0.0,0.0
2244,0.0,1.0
481,0.0,1.0
4333,0.0,0.0
4873,0.0,1.0
2209,1.0,1.0
3488,1.0,0.0
4710,0.0,0.0
4341,0.0,0.0
3747,0.0,0.0
2352,1.0,1.0
5850,1.0,1.0
5467,1.0,1.0
1850,1.0,1.0
1507,0.0,0.0
3243,1.0,1.0
4549,0.0,1.0
813,0.0,0.0
2876,0.0,1.0
4746,0.0,1.0
4635,0.0,1.0
3841,1.0,1.0
1286,0.0,1.0
163,1.0,1.0
3989,1.0,1.0
4633,1.0,1.0
987,0.0,1.0
1071,0.0,0.0
5243,1.0,1.0
4098,1.0,1.0
2847,1.0,1.0
2192,1.0,1.0
4155,1.0,1.0
3584,1.0,0.0
4470,0.0,0.0
5661,0.0,1.0
1111,0.0,0.0
4997,1.0,1.0
5535,1.0,1.0
2775,0.0,0.0
5092,1.0,0.0
2541,1.0,0.0
4062,1.0,0.0
3265,0.0,0.0
5229,1.0,0.0
4639,1.0,1.0
978,0.0,0.0
3384,0.0,1.0
894,1.0,0.0
2829,0.0,0.0
4560,1.0,1.0
3703,1.0,1.0
1583,1.0,1.0
136,0.0,1.0
5338,0.0,1.0
5749,1.0,0.0
386,0.0,0.0
3817,0.0,0.0
3909,1.0,1.0
4212,1.0,1.0
5195,0.0,0.0
1473,0.0,1.0
660,0.0,0.0
3068,1.0,1.0
4965,0.0,0.0
3529,0.0,0.0
3477,0.0,1.0
2219,0.0,0.0
2723,1.0,0.0
5248,0.0,1.0
3722,0.0,0.0
1300,0.0,1.0
851,1.0,1.0
5797,0.0,1.0
2850,0.0,1.0
2820,0.0,1.0
3322,1.0,1.0
2633,1.0,0.0
2462,0.0,0.0
3069,0.0,1.0
5035,1.0,1.0
3367,0.0,0.0
4288,0.0,1.0
3556,0.0,1.0
4954,1.0,1.0
3634,1.0,0.0
5152,0.0,0.0
212,1.0,1.0
3696,0.0,0.0
3290,1.0,1.0
3609,0.0,0.0
5135,0.0,0.0
1728,0.0,0.0
3284,1.0,1.0
5558,1.0,0.0
5276,0.0,0.0
4245,0.0,1.0
1569,0.0,0.0
3960,1.0,1.0
648,0.0,1.0
3658,0.0,1.0
4786,0.0,0.0
3531,0.0,0.0
5260,1.0,1.0
5490,1.0,0.0
3554,0.0,0.0
5411,0.0,0.0
5818,1.0,1.0
2618,0.0,0.0
4578,1.0,1.0
5114,1.0,1.0
4080,0.0,1.0
2774,0.0,0.0
1943,0.0,0.0
4315,0.0,1.0
670,1.0,1.0
4017,0.0,0.0
2264,1.0,0.0
5787,0.0,0.0
3573,1.0,1.0
1284,1.0,1.0
1208,0.0,1.0
874,0.0,1.0
1477,0.0,1.0
833,1.0,1.0
1275,1.0,1.0
3683,0.0,1.0
4645,1.0,1.0
2011,0.0,0.0
4040,0.0,0.0
1134,0.0,0.0
3687,0.0,1.0
5775,0.0,0.0
5134,1.0,1.0
1382,0.0,0.0
528,0.0,0.0
1467,0.0,0.0
2741,1.0,1.0
1902,1.0,1.0
643,1.0,1.0
4546,0.0,1.0
3946,0.0,0.0
5356,1.0,1.0
5345,0.0,1.0
1487,1.0,1.0
1847,1.0,1.0
5614,1.0,1.0
2136,1.0,0.0
4558,0.0,0.0
5253,1.0,1.0
327,1.0,0.0
