index,Feature,Gini Importance
387,bwd_pkt_len_mean_var_443,0.00023011519697797278
179,bwd_iat_max_max_80,0.00022909891548232163
1023,fwd_header_len_median_443,0.0002270098074573984
777,flow_iat_mean_mean_5228,0.00022481522155844613
819,flow_iat_min_median_5228,0.00022479753834911932
1380,fwd_pkt_len_std_var_5228,0.00022444289487581108
2101,subflow_fwd_pkts_var_5228,0.00022411104747305596
1449,fwd_pkts_s_var_5228,0.0002238153578026772
1139,fwd_iat_min_mean_853,0.000220691611088069
264,bwd_iat_std_max_443,0.00022032875113442893
751,flow_iat_max_skew_5228,0.00021942559200104382
180,bwd_iat_max_mean_443,0.00021934406185513587
223,bwd_iat_mean_sum_443,0.00021917253783528847
1681,init_bwd_win_byts_std_443,0.00021824974864416937
792,flow_iat_mean_std_443,0.0002176988199960183
1338,fwd_pkt_len_min_std_443,0.0002172972855851177
848,flow_iat_std_max_443,0.00021698165518098625
2046,subflow_fwd_byts_std_53,0.00021584994021351327
1602,idle_min_max_80,0.0002152622999954232
2084,subflow_fwd_pkts_skew_443,0.00021482719853285344
1739,pkt_len_max_skew_443,0.00021448208070508964
786,flow_iat_mean_min_80,0.0002136635400642708
887,flow_pkts_s_max_443,0.0002133179199773151
2125,tot_bwd_pkts_median_443,0.00021327270578870656
504,bwd_pkts_s_std_5228,0.0002128719302798146
1097,fwd_iat_mean_max_80,0.00021277299136069502
308,bwd_iat_tot_std_5228,0.0002122134927841609
1650,idle_std_std_443,0.00021212859003131137
596,down_up_ratio_std_5228,0.00021205539568645688
850,flow_iat_std_max_80,0.00021185627503974967
218,bwd_iat_mean_skew_5228,0.00021175546474851164
1836,pkt_len_std_mean_443,0.00021140109405528513
1581,idle_mean_skew_853,0.0002105175899598411
164,bwd_header_len_sum_443,0.00020817677635695102
1855,pkt_len_std_var_5228,0.0002076696970208544
512,bwd_pkts_s_var_5228,0.00020743915719914226
196,bwd_iat_max_sum_80,0.00020699308967439035
473,bwd_pkts_b_avg_var_443,0.0002069664451581452
1867,pkt_len_var_mean_5228,0.00020689139542973248
1174,fwd_iat_std_mean_5228,0.00020650515999831354
1961,subflow_bwd_byts_skew_443,0.00020625809135816454
225,bwd_iat_mean_sum_80,0.00020625102371444175
2263,totlen_fwd_pkts_std_53,0.00020592182205290705
1144,fwd_iat_min_min_5228,0.00020567565414678345
1441,fwd_pkts_s_sum_123,0.00020349425378375736
1678,init_bwd_win_byts_skew_443,0.00020269614710395061
1249,fwd_pkt_len_max_mean_53,0.00020241914605867016
1221,fwd_iat_tot_skew_443,0.00020232022921317763
910,flow_pkts_s_skew_5228,0.00020182901089846046
718,flow_duration_sum_5228,0.00020182352540568568
1302,fwd_pkt_len_mean_skew_80,0.0002014446851635378
1436,fwd_pkts_s_std_443,0.00020045191474093465
869,flow_iat_std_std_5228,0.0001995217683604981
1184,fwd_iat_std_skew_443,0.00019884267123088293
115,bwd_byts_b_avg_mean_443,0.00019881533779312675
1359,fwd_pkt_len_std_max_5228,0.00019844578689337297
1133,fwd_iat_min_max_5228,0.00019718728214290827
528,bwd_seg_size_avg_max_80,0.0001965654274332835
38,active_mean_sum_443,0.0001956047457742722
495,bwd_pkts_s_min_443,0.00019509247947797448
346,bwd_pkt_len_max_sum_443,0.00019454849187072073
1768,pkt_len_mean_mean_5228,0.00019375764939218203
798,flow_iat_mean_sum_80,0.00019269362012540233
192,bwd_iat_max_std_5228,0.0001920434408776221
309,bwd_iat_tot_std_80,0.00019156764634759612
295,bwd_iat_tot_max_80,0.0001913066550449372
1658,idle_std_var_443,0.0001906039014218527
1470,fwd_seg_size_avg_mean_5228,0.0001900383463243906
1119,fwd_iat_mean_sum_5228,0.0001899889234570336
2154,tot_fwd_pkts_max_443,0.00018939827212977948
801,flow_iat_mean_var_5228,0.00018923206072189703
1183,fwd_iat_std_min_853,0.00018901919699085382
1135,fwd_iat_min_max_853,0.00018824074527538123
1152,fwd_iat_min_std_5228,0.00018796923327537164
2143,tot_bwd_pkts_sum_80,0.00018778868646367406
699,flow_duration_min_123,0.00018777299486056392
692,flow_duration_mean_80,0.00018647980446857628
74,active_std_sum_443,0.00018640576168095605
1208,fwd_iat_tot_max_80,0.0001862800507129156
1376,fwd_pkt_len_std_sum_443,0.00018608751313003812
1231,fwd_iat_tot_sum_80,0.00018562737150158636
749,flow_iat_max_min_853,0.0001855309126753195
1911,pkt_size_avg_skew_53,0.00018549042305460127
683,flow_duration_max_443,0.00018412146870469982
311,bwd_iat_tot_sum_5228,0.0001840818867915895
534,bwd_seg_size_avg_median_443,0.00018406253351866975
1042,fwd_header_len_sum_443,0.00018362891668204196
367,bwd_pkt_len_mean_median_443,0.00018261236179515874
1372,fwd_pkt_len_std_skew_80,0.0001820586070211961
389,bwd_pkt_len_mean_var_80,0.0001816849754109327
1788,pkt_len_mean_sum_443,0.0001808626881273488
1001,fwd_byts_b_avg_std_443,0.0001801142331876766
1308,fwd_pkt_len_mean_sum_443,0.00017974305079648063
1047,fwd_header_len_var_443,0.00017893523136466042
874,flow_iat_std_sum_80,0.00017890309239846088
837,flow_iat_min_sum_853,0.00017802928220942584
778,flow_iat_mean_mean_80,0.00017762189971991642
1687,init_bwd_win_byts_var_443,0.00017760809078015216
901,flow_pkts_s_median_80,0.00017700354769170052
2267,totlen_fwd_pkts_sum_443,0.0001769340292560569
1137,fwd_iat_min_mean_5228,0.00017636270661270398
1303,fwd_pkt_len_mean_std_443,0.00017634578570709656
761,flow_iat_max_sum_853,0.0001758924857194382
1114,fwd_iat_mean_std_443,0.00017548640115817697
18,active_max_std_443,0.00017529565557717375
907,flow_pkts_s_min_853,0.0001747384983200555
1013,fwd_header_len_max_443,0.00017418443275317514
2228,totlen_bwd_pkts_var_5228,0.0001728933290758959
863,flow_iat_std_min_853,0.00017231201492005593
1212,fwd_iat_tot_mean_80,0.00017186933017807483
1313,fwd_pkt_len_mean_var_443,0.00017185996511561466
30,active_mean_max_443,0.0001710163338435123
1918,pkt_size_avg_sum_443,0.00017077795223029109
2178,tot_fwd_pkts_std_5228,0.00017066939357340052
209,bwd_iat_mean_mean_443,0.00017006424031932704
920,flow_pkts_s_sum_123,0.0001699298505704511
1162,fwd_iat_min_var_853,0.0001697872483721504
867,flow_iat_std_skew_853,0.00016903993631799238
1230,fwd_iat_tot_sum_5228,0.00016903236778488054
604,down_up_ratio_var_5228,0.00016846518096462788
1615,idle_min_skew_853,0.00016744595213743412
1288,fwd_pkt_len_mean_mean_5228,0.00016737263951839765
1159,fwd_iat_min_var_443,0.00016722702770177568
1649,idle_std_skew_853,0.0001668053056410676
2268,totlen_fwd_pkts_sum_5228,0.00016620951766366162
584,down_up_ratio_median_5228,0.00016561437174088798
1194,fwd_iat_std_sum_80,0.00016550053520613626
507,bwd_pkts_s_sum_443,0.000164864801329996
650,flow_byts_s_min_80,0.0001641309068866415
315,bwd_iat_tot_var_80,0.0001637877940746903
1843,pkt_len_std_min_5228,0.00016036862971849765
1910,pkt_size_avg_skew_5228,0.0001602548441874637
776,flow_iat_mean_mean_443,0.00015940625627951615
1140,fwd_iat_min_median_443,0.0001587132950760938
1025,fwd_header_len_median_80,0.0001573304155283487
1657,idle_std_sum_853,0.0001572881551592293
686,flow_duration_max_80,0.00015726914389936018
1882,pkt_len_var_sum_5228,0.00015529557034764637
1741,pkt_len_max_skew_53,0.00015461655993979958
220,bwd_iat_mean_std_443,0.0001542724504060023
1064,fwd_iat_max_mean_80,0.00015381466152341355
2137,tot_bwd_pkts_std_443,0.0001537128216303463
56,active_min_sum_443,0.00015313405016190295
1077,fwd_iat_max_std_443,0.00015264303799986367
1235,fwd_iat_tot_var_80,0.0001522413956991396
1180,fwd_iat_std_median_853,0.00015214308942135054
272,bwd_iat_std_median_80,0.00015205890392406117
1227,fwd_iat_tot_std_80,0.00015052955938562175
1813,pkt_len_min_skew_53,0.00015048033460995678
2030,subflow_fwd_byts_median_5228,0.00014925948714792926
1622,idle_min_sum_80,0.00014898952618221591
76,active_std_var_443,0.00014845163974162298
148,bwd_header_len_median_443,0.00014830440681878017
1914,pkt_size_avg_std_5228,0.00014827916957356875
888,flow_pkts_s_max_5228,0.0001477771824334483
784,flow_iat_mean_min_443,0.00014761472889564337
735,flow_iat_max_max_5228,0.0001471369257949036
2042,subflow_fwd_byts_skew_80,0.0001466806413558942
1409,fwd_pkts_s_max_5228,0.00014616827409048646
265,bwd_iat_std_max_5228,0.00014601616394513124
821,flow_iat_min_median_853,0.00014513372561447243
1160,fwd_iat_min_var_5228,0.00014484747749119643
1085,fwd_iat_max_var_443,0.0001447396832430748
1912,pkt_size_avg_skew_80,0.00014473436501132633
488,bwd_pkts_s_mean_5228,0.00014408850651016707
818,flow_iat_min_median_443,0.00014407758666848522
1445,fwd_pkts_s_sum_80,0.00014293186988557812
1024,fwd_header_len_median_5228,0.00014254927248767355
1113,fwd_iat_mean_skew_853,0.00014251204306551773
1348,fwd_pkt_len_min_var_443,0.00014232042696050323
2237,totlen_fwd_pkts_max_5228,0.00014181501743680325
1061,fwd_iat_max_max_853,0.0001417747710431316
2185,tot_fwd_pkts_sum_53,0.00014157639909094833
1105,fwd_iat_mean_median_80,0.0001407547485023371
743,flow_iat_max_median_5228,0.0001397285533191764
996,fwd_byts_b_avg_mean_443,0.00013934867072491273
2229,totlen_bwd_pkts_var_80,0.00013907224216330778
712,flow_duration_std_5228,0.00013892141004559556
841,flow_iat_min_var_853,0.00013888205280371054
2024,subflow_fwd_byts_mean_443,0.00013882460913235625
226,bwd_iat_mean_var_443,0.00013839151700635732
1291,fwd_pkt_len_mean_median_443,0.0001379495694036646
2216,totlen_bwd_pkts_skew_5228,0.00013787966703104714
1816,pkt_len_min_std_53,0.00013785979716134176
1876,pkt_len_var_skew_5228,0.00013781226895596407
1924,pkt_size_avg_var_5228,0.00013778715073508086
1083,fwd_iat_max_sum_80,0.0001374205739850233
550,bwd_seg_size_avg_sum_443,0.0001372772931353215
853,flow_iat_std_mean_5228,0.00013683946915567076
916,flow_pkts_s_std_5228,0.00013643406250411273
1847,pkt_len_std_skew_80,0.00013612470830058634
1784,pkt_len_mean_std_5228,0.00013416242901956486
144,bwd_header_len_mean_443,0.00013392896882748559
1638,idle_std_mean_443,0.00013352401173273603
2220,totlen_bwd_pkts_std_5228,0.00013084968616251252
1837,pkt_len_std_mean_5228,0.00013076592404729018
1188,fwd_iat_std_std_443,0.0001307117868023477
1785,pkt_len_mean_std_53,0.0001305802705183288
1185,fwd_iat_std_skew_5228,0.00013027676517332032
1756,pkt_len_max_var_80,0.00013020555767802062
1480,fwd_seg_size_avg_min_80,0.0001301539991260358
434,bwd_pkt_len_std_min_5228,0.00013006463855914818
1896,pkt_size_avg_max_80,0.00012927816519595002
1433,fwd_pkts_s_skew_80,0.000129218466604578
2189,tot_fwd_pkts_var_5228,0.0001291377289112408
2066,subflow_fwd_pkts_max_443,0.0001288284876512943
1900,pkt_size_avg_mean_80,0.00012794328644178893
2188,tot_fwd_pkts_var_443,0.00012724026378041253
1062,fwd_iat_max_mean_443,0.00012718205084144403
1424,fwd_pkts_s_min_123,0.00012704744126674702
635,flow_byts_s_max_853,0.00012690845328578986
242,bwd_iat_min_median_5228,0.0001267127984256383
1840,pkt_len_std_median_5228,0.00012655576773821999
1850,pkt_len_std_std_80,0.00012561368359839846
2103,subflow_fwd_pkts_var_80,0.00012458729765032415
1508,fwd_seg_size_min_skew_443,0.0001244704054265904
2172,tot_fwd_pkts_skew_443,0.00012425802991030224
927,flow_pkts_s_var_443,0.00012408600111632045
547,bwd_seg_size_avg_std_5228,0.00012321023389475985
2274,totlen_fwd_pkts_var_53,0.00012305524798789019
741,flow_iat_max_mean_853,0.00012246686532142308
301,bwd_iat_tot_median_80,0.0001219550958145002
1331,fwd_pkt_len_min_median_53,0.00012156461585881809
207,bwd_iat_mean_max_5228,0.00012138514291381128
1362,fwd_pkt_len_std_mean_5228,0.00012121837943677938
829,flow_iat_min_skew_853,0.00012105838985768328
825,flow_iat_min_min_853,0.00012028444652472991
54,active_min_std_443,0.00012021136035443819
442,bwd_pkt_len_std_sum_443,0.0001195749391438101
227,bwd_iat_mean_var_5228,0.00011895613115990598
1107,fwd_iat_mean_min_5228,0.00011859900727566628
269,bwd_iat_std_mean_80,0.00011859889497208763
2050,subflow_fwd_byts_sum_443,0.00011856844575413341
2273,totlen_fwd_pkts_var_5228,0.00011848177326053642
2224,totlen_bwd_pkts_sum_5228,0.00011818338540335797
2272,totlen_fwd_pkts_var_443,0.00011815295875231216
222,bwd_iat_mean_std_80,0.00011807772003340219
482,bwd_pkts_s_max_123,0.00011735287787018731
296,bwd_iat_tot_mean_443,0.00011687153870932847
1846,pkt_len_std_skew_5228,0.00011672096413915064
877,flow_iat_std_var_5228,0.00011610383756651752
2095,subflow_fwd_pkts_sum_443,0.00011545252971464132
896,flow_pkts_s_mean_80,0.00011526523519185799
1794,pkt_len_mean_var_5228,0.00011518784203924445
915,flow_pkts_s_std_443,0.00011510987322628933
1206,fwd_iat_tot_max_443,0.00011315495337893066
754,flow_iat_max_std_443,0.00011307216132105882
1044,fwd_header_len_sum_53,0.00011297950738670693
2180,tot_fwd_pkts_std_80,0.0001118931176753023
2045,subflow_fwd_byts_std_5228,0.00011143610074658898
185,bwd_iat_max_median_80,0.00011126368858638707
1018,fwd_header_len_mean_443,0.00011120617339355287
1426,fwd_pkts_s_min_5228,0.0001106645660172562
2121,tot_bwd_pkts_mean_443,0.00011021396954321631
1196,fwd_iat_std_var_443,0.00010885227603136746
2262,totlen_fwd_pkts_std_5228,0.00010864679874037517
1350,fwd_pkt_len_min_var_53,0.00010819591086364459
1298,fwd_pkt_len_mean_min_80,0.00010807129445367321
298,bwd_iat_tot_mean_80,0.00010774203185624067
182,bwd_iat_max_mean_80,0.00010694471385488933
1154,fwd_iat_min_std_853,0.00010642754256993256
2183,tot_fwd_pkts_sum_443,0.00010619394064192379
1925,pkt_size_avg_var_53,0.0001058962366965263
1987,subflow_bwd_pkts_mean_5228,0.00010587979926852697
310,bwd_iat_tot_sum_443,0.00010550681127191335
2141,tot_bwd_pkts_sum_443,0.00010538531860981232
344,bwd_pkt_len_max_std_80,0.00010522727675260259
2003,subflow_bwd_pkts_std_5228,0.00010519235586577637
924,flow_pkts_s_sum_80,0.0001049389277976256
380,bwd_pkt_len_mean_std_5228,0.00010453840033492849
1213,fwd_iat_tot_mean_853,0.00010365411581969226
813,flow_iat_min_max_853,0.0001030944904527059
2077,subflow_fwd_pkts_median_5228,0.0001029808934081463
2020,subflow_fwd_byts_max_5228,0.00010282285216237997
1229,fwd_iat_tot_sum_443,0.00010273063705838288
1005,fwd_byts_b_avg_var_443,0.00010269084751062954
1921,pkt_size_avg_sum_80,0.00010238770286382043
1187,fwd_iat_std_skew_853,0.00010229656722536481
1179,fwd_iat_std_median_80,0.00010146722143338677
1334,fwd_pkt_len_min_skew_443,0.00010139853801370383
1476,fwd_seg_size_avg_median_80,0.00010060387104562689
1746,pkt_len_max_std_80,0.00010048849861820601
794,flow_iat_mean_std_80,0.0001001830810133812
1171,fwd_iat_std_max_80,0.00010017381723143899
1656,idle_std_sum_80,0.00010011545053627001
1538,idle_max_mean_80,0.00010005838698753851
1068,fwd_iat_max_median_80,0.00010005336564141748
736,flow_iat_max_max_80,9.95580858303477e-05
2204,totlen_bwd_pkts_mean_5228,9.937194374798369e-05
762,flow_iat_max_var_443,9.92898466442638e-05
157,bwd_header_len_skew_5228,9.855532801633977e-05
303,bwd_iat_tot_min_80,9.762411366689808e-05
22,active_max_var_443,9.746633513146436e-05
1974,subflow_bwd_byts_var_5228,9.53931193693652e-05
2011,subflow_bwd_pkts_var_5228,9.455532167577508e-05
905,flow_pkts_s_min_5228,9.40473837404516e-05
2089,subflow_fwd_pkts_std_443,9.387199588029897e-05
1261,fwd_pkt_len_max_skew_53,9.292472137254734e-05
765,flow_iat_max_var_853,9.261410466254112e-05
945,fwd_act_data_pkts_mean_80,9.183116305350057e-05
600,down_up_ratio_sum_5228,9.170988394851932e-05
195,bwd_iat_max_sum_5228,9.114746128504452e-05
701,flow_duration_min_5228,9.096648273128123e-05
284,bwd_iat_std_var_443,9.04168716583412e-05
1032,fwd_header_len_skew_5228,9.04146920102267e-05
1060,fwd_iat_max_max_80,9.007320544389076e-05
2135,tot_bwd_pkts_skew_80,8.959411625897238e-05
1028,fwd_header_len_min_5228,8.928378056113375e-05
1106,fwd_iat_mean_median_853,8.798541918011505e-05
1377,fwd_pkt_len_std_sum_5228,8.734992098721993e-05
268,bwd_iat_std_mean_5228,8.700599353595762e-05
757,flow_iat_max_std_853,8.642693350031102e-05
1588,idle_mean_sum_80,8.623287493745874e-05
1954,subflow_bwd_byts_median_5228,8.599376110540322e-05
437,bwd_pkt_len_std_skew_5228,8.587066735195197e-05
1210,fwd_iat_tot_mean_443,8.579425518587802e-05
1998,subflow_bwd_pkts_skew_443,8.579301596041007e-05
871,flow_iat_std_std_853,8.56240864091281e-05
576,down_up_ratio_max_5228,8.545533999138948e-05
2215,totlen_bwd_pkts_skew_443,8.543809275109335e-05
407,bwd_pkt_len_min_skew_443,8.519149860239566e-05
1796,pkt_len_mean_var_80,8.411366947239042e-05
1275,fwd_pkt_len_max_var_53,8.409237526364863e-05
199,bwd_iat_max_var_80,8.381855547615695e-05
186,bwd_iat_max_min_5228,8.378568155818353e-05
1099,fwd_iat_mean_mean_443,8.351479354636664e-05
168,bwd_header_len_var_443,8.342173192431665e-05
430,bwd_pkt_len_std_mean_80,8.259508566867755e-05
1190,fwd_iat_std_std_80,8.177796962534902e-05
1367,fwd_pkt_len_std_min_443,8.1315209052936e-05
1084,fwd_iat_max_sum_853,8.08418282596076e-05
546,bwd_seg_size_avg_std_443,8.058347704905836e-05
1966,subflow_bwd_byts_std_5228,8.052381835505454e-05
427,bwd_pkt_len_std_max_80,8.044960756526434e-05
1246,fwd_pkt_len_max_max_80,8.029621948690686e-05
125,bwd_byts_b_avg_std_443,8.027710784650281e-05
1513,fwd_seg_size_min_sum_443,8.005419453794153e-05
1906,pkt_size_avg_min_5228,7.993856171700314e-05
34,active_mean_skew_443,7.993114242227663e-05
490,bwd_pkts_s_median_123,7.99122064967688e-05
1437,fwd_pkts_s_std_5228,7.97749474526192e-05
696,flow_duration_median_5228,7.963629496127392e-05
1551,idle_max_std_853,7.890019940170071e-05
1555,idle_max_sum_853,7.883604404752712e-05
727,flow_duration_var_853,7.880401263080375e-05
1982,subflow_bwd_pkts_max_443,7.816664258805453e-05
1198,fwd_iat_std_var_80,7.81548922747537e-05
1427,fwd_pkts_s_min_80,7.764360190388879e-05
1920,pkt_size_avg_sum_53,7.743086233189884e-05
802,flow_iat_mean_var_80,7.735990360513468e-05
663,flow_byts_s_std_853,7.695603926243048e-05
1915,pkt_size_avg_std_53,7.679172094321003e-05
2055,subflow_fwd_byts_var_443,7.672738154461959e-05
1226,fwd_iat_tot_std_5228,7.630452661292306e-05
601,down_up_ratio_sum_80,7.606614345396762e-05
687,flow_duration_max_853,7.55848765969013e-05
715,flow_duration_std_853,7.526948495367551e-05
1485,fwd_seg_size_avg_std_443,7.523939542815618e-05
1780,pkt_len_mean_skew_5228,7.516665574091077e-05
1572,idle_mean_mean_80,7.493915318082302e-05
738,flow_iat_max_mean_443,7.479104560685824e-05
724,flow_duration_var_5228,7.464695309893702e-05
496,bwd_pkts_s_min_5228,7.453093211001556e-05
2241,totlen_fwd_pkts_mean_443,7.403119632555814e-05
1124,fwd_iat_mean_var_80,7.392104348239458e-05
1471,fwd_seg_size_avg_mean_53,7.350554663087333e-05
278,bwd_iat_std_std_443,7.347348719307841e-05
2056,subflow_fwd_byts_var_5228,7.329363157451993e-05
1329,fwd_pkt_len_min_mean_53,7.294478146427701e-05
486,bwd_pkts_s_mean_123,7.292451625114618e-05
1048,fwd_header_len_var_5228,7.289590905200981e-05
208,bwd_iat_mean_max_80,7.27688385769147e-05
1292,fwd_pkt_len_mean_median_5228,7.172092023409476e-05
2133,tot_bwd_pkts_skew_443,7.070035473076643e-05
1300,fwd_pkt_len_mean_skew_5228,7.062357303622031e-05
131,bwd_byts_b_avg_var_443,7.0376938094181e-05
2236,totlen_fwd_pkts_max_443,7.022625188507081e-05
503,bwd_pkts_s_std_443,6.97262837288312e-05
444,bwd_pkt_len_std_sum_80,6.91891312324788e-05
1750,pkt_len_max_sum_53,6.885323759448059e-05
783,flow_iat_mean_median_853,6.777308312802431e-05
2270,totlen_fwd_pkts_sum_80,6.759256328318302e-05
1314,fwd_pkt_len_mean_var_5228,6.739606026227633e-05
2261,totlen_fwd_pkts_std_443,6.683635989742228e-05
1146,fwd_iat_min_min_853,6.610987328048493e-05
1640,idle_std_mean_80,6.601485570415224e-05
2259,totlen_fwd_pkts_skew_80,6.591458781647173e-05
285,bwd_iat_std_var_5228,6.559545238027756e-05
1466,fwd_seg_size_avg_max_5228,6.55853962006878e-05
1883,pkt_len_var_sum_80,6.485737347306964e-05
535,bwd_seg_size_avg_median_5228,6.401784837306628e-05
58,active_min_var_443,6.39800334829043e-05
1080,fwd_iat_max_std_853,6.339799429902871e-05
2118,tot_bwd_pkts_max_5228,6.316034334367987e-05
1088,fwd_iat_max_var_853,6.256618858374568e-05
1620,idle_min_sum_443,6.244023302662572e-05
2072,subflow_fwd_pkts_mean_5228,6.241173169758679e-05
1575,idle_mean_median_80,6.22904138065414e-05
191,bwd_iat_max_std_443,6.171803086184067e-05
717,flow_duration_sum_443,6.10468784797517e-05
698,flow_duration_median_853,6.080597184481176e-05
1207,fwd_iat_tot_max_5228,6.0429830326721246e-05
1413,fwd_pkts_s_mean_123,5.9823775892511535e-05
1019,fwd_header_len_mean_5228,5.933640001646971e-05
282,bwd_iat_std_sum_5228,5.929938101712186e-05
797,flow_iat_mean_sum_5228,5.8498772190077724e-05
755,flow_iat_max_std_5228,5.786039169198707e-05
1781,pkt_len_mean_skew_53,5.75847486502445e-05
1886,pkt_len_var_var_80,5.7540844225975505e-05
656,flow_byts_s_skew_80,5.725909316254145e-05
551,bwd_seg_size_avg_sum_5228,5.680071472691608e-05
2022,subflow_fwd_byts_max_80,5.6779908866734605e-05
1117,fwd_iat_mean_std_853,5.656373941774951e-05
2051,subflow_fwd_byts_sum_5228,5.575156205124418e-05
1547,idle_max_skew_853,5.562349009076454e-05
1309,fwd_pkt_len_mean_sum_5228,5.463965417943113e-05
1661,idle_std_var_853,5.455552889406682e-05
1228,fwd_iat_tot_std_853,5.443273708949526e-05
314,bwd_iat_tot_var_5228,5.423912476965109e-05
40,active_mean_var_443,5.36124394202941e-05
918,flow_pkts_s_std_80,5.300934888023203e-05
1310,fwd_pkt_len_mean_sum_53,5.3000244677509794e-05
760,flow_iat_max_sum_80,5.289829062784082e-05
773,flow_iat_mean_max_5228,5.256095582253302e-05
1087,fwd_iat_max_var_80,5.239617566072961e-05
2100,subflow_fwd_pkts_var_443,5.2379147356475615e-05
1949,subflow_bwd_byts_mean_443,5.2110756255674255e-05
891,flow_pkts_s_max_853,5.196335593268925e-05
873,flow_iat_std_sum_5228,5.193613627216405e-05
2061,subflow_fwd_pkts_count_443,5.1293237863208796e-05
16,active_max_skew_443,5.1160317746121886e-05
1096,fwd_iat_mean_max_5228,5.081075674018871e-05
1496,fwd_seg_size_avg_var_5228,5.0775223640241445e-05
1423,fwd_pkts_s_median_853,5.062992876508379e-05
793,flow_iat_mean_std_5228,4.973330592080289e-05
210,bwd_iat_mean_mean_5228,4.9640635588407466e-05
878,flow_iat_std_var_80,4.8881574968906106e-05
2269,totlen_fwd_pkts_sum_53,4.841685458294699e-05
1643,idle_std_median_80,4.8355396762379455e-05
1108,fwd_iat_mean_min_80,4.825767925935779e-05
872,flow_iat_std_sum_443,4.8207479213006334e-05
368,bwd_pkt_len_mean_median_5228,4.788098861615809e-05
662,flow_byts_s_std_80,4.761508062738058e-05
1769,pkt_len_mean_mean_53,4.726025290408499e-05
1123,fwd_iat_mean_var_5228,4.7111649811722345e-05
1727,pkt_len_max_mean_443,4.661145699512139e-05
611,ece_flag_cnt_count_853,4.6080102134755154e-05
1270,fwd_pkt_len_max_sum_53,4.563104986070069e-05
505,bwd_pkts_s_std_80,4.557301195123694e-05
2275,totlen_fwd_pkts_var_80,4.5053084309418845e-05
745,flow_iat_max_median_853,4.5028621210904125e-05
2126,tot_bwd_pkts_median_5228,4.492339388186137e-05
489,bwd_pkts_s_mean_80,4.465511351644717e-05
1684,init_bwd_win_byts_sum_443,4.459204577287712e-05
796,flow_iat_mean_sum_443,4.450613645991752e-05
1306,fwd_pkt_len_mean_std_80,4.414569648466546e-05
902,flow_pkts_s_median_853,4.40072979691283e-05
2019,subflow_fwd_byts_max_443,4.367309096175472e-05
384,bwd_pkt_len_mean_sum_5228,4.34303660753573e-05
1289,fwd_pkt_len_mean_mean_53,4.3406564193042265e-05
1807,pkt_len_min_mean_53,4.319223228610289e-05
169,bwd_header_len_var_5228,4.2969782143014805e-05
2252,totlen_fwd_pkts_min_5228,4.14857083462139e-05
393,bwd_pkt_len_min_count_53,4.135854874631862e-05
1439,fwd_pkts_s_std_80,4.109386670460379e-05
1315,fwd_pkt_len_mean_var_53,4.070839669319779e-05
1652,idle_std_std_80,4.06010066812941e-05
1158,fwd_iat_min_sum_853,4.0483636670275614e-05
224,bwd_iat_mean_sum_5228,4.0303918242783056e-05
1870,pkt_len_var_median_5228,4.013198084384663e-05
1345,fwd_pkt_len_min_sum_53,3.9456091037876845e-05
1170,fwd_iat_std_max_5228,3.921443603685763e-05
543,bwd_seg_size_avg_skew_5228,3.9077191320929624e-05
1825,pkt_len_min_var_53,3.906697886819273e-05
779,flow_iat_mean_mean_853,3.900815649945148e-05
12,active_max_max_443,3.8518538382213e-05
868,flow_iat_std_std_443,3.841738721266586e-05
1175,fwd_iat_std_mean_80,3.8404826735206106e-05
1483,fwd_seg_size_avg_skew_53,3.8033889282479496e-05
1224,fwd_iat_tot_skew_853,3.795338465102742e-05
1559,idle_max_var_853,3.789524417822111e-05
1962,subflow_bwd_byts_skew_5228,3.773727965919217e-05
713,flow_duration_std_53,3.761338990469572e-05
1733,pkt_len_max_median_53,3.758809522614515e-05
689,flow_duration_mean_443,3.748972884052546e-05
1037,fwd_header_len_std_5228,3.736026013660846e-05
2052,subflow_fwd_byts_sum_53,3.71504311509317e-05
1491,fwd_seg_size_avg_sum_5228,3.711226099444169e-05
911,flow_pkts_s_skew_53,3.694606691464544e-05
1999,subflow_bwd_pkts_skew_5228,3.674559361455479e-05
1766,pkt_len_mean_max_80,3.6535382971129305e-05
1790,pkt_len_mean_sum_53,3.603256361288604e-05
2164,tot_fwd_pkts_median_443,3.589982791719484e-05
20,active_max_sum_443,3.5771471710580875e-05
1541,idle_max_median_80,3.530599220160345e-05
1996,subflow_bwd_pkts_min_80,3.493474680251337e-05
1250,fwd_pkt_len_max_mean_80,3.480241101226443e-05
1225,fwd_iat_tot_std_443,3.432177131049871e-05
669,flow_byts_s_sum_853,3.4227521083930877e-05
1497,fwd_seg_size_avg_var_53,3.4047270284062575e-05
2053,subflow_fwd_byts_sum_80,3.369457605707458e-05
2032,subflow_fwd_byts_median_80,3.3512334755560444e-05
2134,tot_bwd_pkts_skew_5228,3.300334689285157e-05
1795,pkt_len_mean_var_53,3.290160130723932e-05
2000,subflow_bwd_pkts_skew_80,3.268840225932623e-05
651,flow_byts_s_min_853,3.255651515019063e-05
1748,pkt_len_max_sum_443,3.253713449981084e-05
279,bwd_iat_std_std_5228,3.250995774819131e-05
1176,fwd_iat_std_mean_853,3.231544155536212e-05
759,flow_iat_max_sum_5228,3.1969540272860526e-05
72,active_std_std_443,3.179865082755502e-05
2098,subflow_fwd_pkts_sum_80,3.167134836000231e-05
