Index,Malicious,Pred
3820,1.0,0.0
735,0.0,0.0
2806,0.0,0.0
3149,0.0,0.0
2734,0.0,0.0
1569,0.0,0.0
2635,1.0,1.0
5615,1.0,1.0
311,0.0,0.0
134,1.0,1.0
3368,0.0,0.0
5885,0.0,0.0
3501,1.0,1.0
4597,1.0,0.0
1122,1.0,1.0
1828,1.0,1.0
1989,1.0,0.0
15,1.0,1.0
2708,0.0,0.0
2505,0.0,1.0
4050,1.0,1.0
2604,0.0,0.0
2460,0.0,0.0
5427,0.0,1.0
2301,1.0,1.0
2760,1.0,1.0
3092,1.0,1.0
4055,1.0,0.0
3961,1.0,1.0
4488,1.0,1.0
4629,1.0,0.0
1819,0.0,0.0
812,0.0,0.0
4613,0.0,0.0
1718,0.0,0.0
675,1.0,1.0
871,1.0,0.0
5386,0.0,0.0
1031,0.0,1.0
3158,0.0,1.0
2906,0.0,0.0
2615,1.0,0.0
3718,0.0,0.0
14,1.0,0.0
3067,0.0,0.0
2058,1.0,1.0
852,0.0,0.0
4059,0.0,1.0
1859,0.0,0.0
3032,0.0,0.0
5167,1.0,1.0
5091,0.0,0.0
519,0.0,0.0
4873,0.0,0.0
2043,0.0,0.0
1815,1.0,1.0
3822,1.0,1.0
1433,0.0,0.0
2689,0.0,1.0
3643,0.0,1.0
170,0.0,0.0
3177,1.0,1.0
4681,1.0,1.0
4404,0.0,0.0
532,1.0,0.0
1804,1.0,1.0
2071,1.0,0.0
2457,0.0,0.0
1837,1.0,1.0
4686,1.0,1.0
464,1.0,0.0
557,0.0,0.0
2636,1.0,1.0
3318,0.0,0.0
3476,1.0,1.0
142,1.0,1.0
2840,0.0,1.0
4977,0.0,0.0
5726,1.0,1.0
864,0.0,0.0
1294,0.0,0.0
1513,0.0,1.0
1008,1.0,1.0
286,0.0,0.0
98,0.0,0.0
2527,0.0,0.0
3132,1.0,1.0
3646,1.0,0.0
4991,1.0,1.0
3255,1.0,1.0
2702,1.0,1.0
1319,1.0,1.0
394,1.0,0.0
1022,1.0,1.0
1369,1.0,1.0
878,1.0,1.0
3324,0.0,0.0
1755,1.0,1.0
5450,1.0,1.0
1940,1.0,1.0
29,1.0,1.0
2809,1.0,1.0
4222,0.0,1.0
1220,1.0,1.0
5786,1.0,1.0
3714,0.0,0.0
42,0.0,0.0
4052,1.0,0.0
2857,1.0,1.0
2818,0.0,0.0
451,1.0,1.0
991,1.0,1.0
2644,1.0,1.0
4442,1.0,1.0
1267,1.0,0.0
2616,0.0,0.0
4804,0.0,0.0
3518,0.0,0.0
5159,1.0,1.0
302,0.0,0.0
5527,0.0,0.0
257,1.0,1.0
1533,0.0,0.0
3683,1.0,1.0
502,1.0,1.0
4885,0.0,0.0
914,0.0,0.0
143,0.0,0.0
4416,0.0,0.0
533,1.0,1.0
2323,1.0,1.0
4839,1.0,0.0
2526,1.0,1.0
2889,1.0,1.0
5818,1.0,1.0
2795,0.0,0.0
1829,1.0,1.0
3121,0.0,0.0
5073,1.0,1.0
5766,1.0,1.0
634,0.0,0.0
5147,0.0,0.0
1741,1.0,1.0
3526,0.0,0.0
910,0.0,0.0
1712,0.0,1.0
4355,1.0,0.0
555,0.0,0.0
2726,0.0,0.0
2075,1.0,1.0
3243,0.0,0.0
1607,1.0,0.0
4012,1.0,1.0
3126,1.0,1.0
1845,1.0,1.0
2090,1.0,0.0
1189,0.0,0.0
4233,0.0,0.0
2890,0.0,0.0
5108,0.0,0.0
4152,1.0,1.0
4447,0.0,0.0
684,0.0,0.0
3262,0.0,0.0
3769,1.0,1.0
1547,1.0,1.0
3192,0.0,0.0
4561,1.0,1.0
962,1.0,1.0
3270,0.0,0.0
861,1.0,1.0
4321,0.0,1.0
1029,1.0,1.0
3649,0.0,0.0
2385,0.0,1.0
1564,0.0,1.0
731,0.0,0.0
1108,0.0,0.0
2137,0.0,1.0
5845,1.0,1.0
2601,0.0,0.0
1422,1.0,1.0
3220,0.0,1.0
2378,1.0,1.0
4840,1.0,1.0
5608,1.0,1.0
2590,1.0,1.0
5832,0.0,0.0
2859,1.0,0.0
5699,0.0,0.0
4053,0.0,0.0
5517,0.0,0.0
4091,0.0,0.0
2905,0.0,0.0
2933,1.0,1.0
1597,0.0,0.0
629,0.0,0.0
3130,0.0,0.0
3490,1.0,0.0
5785,1.0,1.0
977,1.0,1.0
1246,1.0,1.0
1706,1.0,1.0
2669,0.0,0.0
4252,1.0,1.0
224,0.0,0.0
3892,1.0,1.0
5568,0.0,0.0
1163,0.0,0.0
4406,0.0,0.0
2189,1.0,1.0
4137,0.0,0.0
2133,1.0,1.0
1666,1.0,1.0
2663,0.0,0.0
4375,0.0,0.0
283,0.0,0.0
1840,1.0,1.0
5280,1.0,1.0
1139,1.0,1.0
1034,0.0,1.0
4241,0.0,0.0
5418,0.0,0.0
2308,0.0,0.0
3746,1.0,1.0
1816,0.0,0.0
527,0.0,0.0
72,0.0,0.0
1902,1.0,1.0
5279,0.0,0.0
3253,0.0,0.0
4284,0.0,0.0
3161,0.0,1.0
1196,1.0,1.0
3872,1.0,1.0
4933,0.0,0.0
2081,0.0,0.0
5651,1.0,0.0
1926,0.0,0.0
1427,0.0,0.0
2826,1.0,1.0
39,0.0,0.0
4980,0.0,0.0
5625,1.0,1.0
1571,1.0,1.0
1142,0.0,0.0
3760,1.0,1.0
2624,1.0,1.0
842,0.0,0.0
1367,1.0,1.0
1580,1.0,1.0
1931,1.0,1.0
3615,1.0,0.0
2207,1.0,1.0
5010,0.0,1.0
3001,1.0,1.0
2962,1.0,1.0
1833,1.0,1.0
4388,1.0,1.0
5048,1.0,0.0
5199,1.0,0.0
1526,1.0,1.0
4060,1.0,1.0
1957,1.0,0.0
1,1.0,1.0
3151,1.0,1.0
2729,0.0,0.0
2346,0.0,0.0
195,0.0,1.0
2543,0.0,0.0
1363,0.0,0.0
5301,0.0,1.0
5581,1.0,1.0
3162,0.0,1.0
4008,0.0,0.0
4784,1.0,1.0
5024,1.0,1.0
5732,1.0,0.0
1524,0.0,0.0
1172,0.0,0.0
1414,1.0,1.0
4604,0.0,0.0
4308,0.0,0.0
1096,1.0,1.0
1390,1.0,1.0
5460,1.0,1.0
4400,1.0,0.0
2267,0.0,0.0
3862,0.0,0.0
4018,0.0,0.0
3732,0.0,0.0
1536,0.0,0.0
1327,1.0,1.0
3460,0.0,0.0
1192,0.0,0.0
2355,0.0,1.0
4737,1.0,1.0
5624,0.0,0.0
3039,0.0,0.0
528,0.0,0.0
3561,1.0,1.0
2868,1.0,1.0
1977,1.0,1.0
620,0.0,0.0
3990,1.0,1.0
2534,1.0,1.0
5736,0.0,0.0
535,1.0,1.0
405,1.0,1.0
5884,1.0,1.0
5035,1.0,1.0
5563,1.0,1.0
3288,1.0,1.0
2134,1.0,1.0
2797,1.0,1.0
5038,0.0,0.0
4438,1.0,1.0
1330,0.0,0.0
1563,1.0,1.0
287,1.0,1.0
2103,0.0,1.0
3117,0.0,1.0
467,0.0,0.0
4391,1.0,1.0
3289,0.0,0.0
3194,0.0,1.0
5192,0.0,0.0
247,1.0,1.0
4878,0.0,0.0
4818,0.0,1.0
4820,0.0,0.0
5681,0.0,0.0
916,1.0,1.0
4107,0.0,1.0
1969,1.0,1.0
3432,1.0,1.0
3985,1.0,1.0
4687,0.0,0.0
4269,0.0,0.0
443,0.0,1.0
4766,1.0,1.0
2332,0.0,0.0
3305,1.0,1.0
3111,0.0,0.0
4770,1.0,1.0
4141,1.0,0.0
4833,0.0,0.0
4740,1.0,1.0
978,0.0,1.0
379,0.0,0.0
1514,1.0,1.0
3321,1.0,1.0
33,1.0,1.0
3392,1.0,0.0
4345,0.0,0.0
4482,1.0,0.0
3515,1.0,0.0
2961,0.0,0.0
5772,0.0,0.0
5771,1.0,1.0
4836,1.0,1.0
5336,1.0,1.0
2079,1.0,1.0
4316,1.0,1.0
1185,1.0,0.0
1515,1.0,1.0
5153,0.0,0.0
3828,0.0,0.0
539,0.0,0.0
49,1.0,1.0
768,1.0,1.0
1224,0.0,0.0
828,1.0,1.0
5160,1.0,0.0
4634,1.0,0.0
2657,0.0,1.0
499,1.0,1.0
5646,0.0,0.0
3736,0.0,0.0
3263,0.0,0.0
396,0.0,1.0
3481,1.0,0.0
5866,0.0,0.0
3119,1.0,1.0
4886,1.0,1.0
1934,1.0,1.0
1051,1.0,0.0
2830,0.0,0.0
992,0.0,0.0
5449,1.0,1.0
4096,0.0,0.0
5063,0.0,0.0
1160,1.0,1.0
1357,1.0,0.0
381,0.0,0.0
217,0.0,0.0
4117,1.0,1.0
5413,0.0,0.0
3403,0.0,0.0
2718,1.0,1.0
1982,0.0,0.0
1742,1.0,1.0
388,0.0,0.0
4805,1.0,1.0
642,1.0,1.0
5733,1.0,0.0
5257,0.0,1.0
3152,0.0,0.0
5824,1.0,0.0
2936,0.0,0.0
3058,0.0,0.0
1668,1.0,1.0
2188,0.0,0.0
3947,0.0,0.0
4521,1.0,1.0
2651,1.0,1.0
349,0.0,0.0
4741,0.0,0.0
3617,0.0,1.0
5191,0.0,0.0
4266,0.0,0.0
444,0.0,0.0
1692,1.0,1.0
1529,1.0,1.0
2976,1.0,1.0
2865,0.0,1.0
2379,0.0,0.0
3367,1.0,1.0
3287,1.0,1.0
5254,1.0,0.0
2399,1.0,1.0
1985,1.0,0.0
1687,0.0,0.0
380,1.0,1.0
2650,1.0,1.0
3870,0.0,0.0
1544,1.0,1.0
2118,0.0,1.0
5497,1.0,1.0
2235,0.0,0.0
1688,1.0,0.0
5432,1.0,0.0
4661,1.0,1.0
5232,1.0,0.0
5117,0.0,0.0
994,0.0,0.0
5225,0.0,0.0
1411,1.0,1.0
2828,1.0,1.0
2872,1.0,0.0
4021,0.0,0.0
415,1.0,1.0
3555,0.0,1.0
1391,1.0,1.0
4063,1.0,1.0
3535,0.0,0.0
5326,1.0,1.0
2585,0.0,0.0
3135,0.0,0.0
244,0.0,0.0
4100,0.0,0.0
154,0.0,0.0
3943,0.0,0.0
4029,1.0,0.0
4374,0.0,0.0
661,0.0,0.0
3449,1.0,0.0
3684,0.0,0.0
1281,1.0,1.0
3035,0.0,1.0
2148,0.0,1.0
4144,0.0,0.0
4292,1.0,1.0
66,1.0,1.0
2588,1.0,1.0
4890,1.0,0.0
2029,1.0,1.0
347,1.0,0.0
5126,0.0,0.0
3635,1.0,0.0
2552,1.0,1.0
4351,1.0,0.0
1418,1.0,1.0
1891,1.0,1.0
3019,0.0,0.0
3521,0.0,0.0
5333,1.0,1.0
3810,1.0,1.0
5390,1.0,1.0
348,0.0,0.0
3240,1.0,1.0
1736,1.0,1.0
5369,0.0,0.0
30,1.0,1.0
2784,0.0,0.0
4807,1.0,1.0
1568,0.0,0.0
3563,0.0,0.0
5836,1.0,0.0
5553,1.0,1.0
1303,1.0,1.0
4145,1.0,0.0
737,1.0,1.0
2932,0.0,1.0
148,0.0,0.0
2453,0.0,0.0
5552,1.0,1.0
5617,0.0,0.0
5179,0.0,0.0
3606,0.0,0.0
3007,0.0,0.0
3055,0.0,0.0
558,0.0,0.0
2314,0.0,0.0
548,1.0,1.0
3154,1.0,1.0
4731,1.0,1.0
2631,1.0,1.0
531,0.0,0.0
138,0.0,0.0
660,0.0,0.0
3009,1.0,1.0
1272,0.0,1.0
965,0.0,1.0
1875,0.0,1.0
5178,0.0,0.0
5359,1.0,1.0
3626,1.0,1.0
4666,1.0,1.0
495,0.0,0.0
5173,1.0,1.0
3417,0.0,0.0
4587,0.0,0.0
4118,0.0,1.0
3385,0.0,0.0
3210,1.0,1.0
521,1.0,1.0
4492,0.0,0.0
1500,1.0,1.0
530,0.0,0.0
5837,0.0,0.0
3456,1.0,1.0
517,1.0,1.0
4797,0.0,0.0
4176,0.0,0.0
4082,0.0,0.0
3069,0.0,0.0
4490,0.0,0.0
2172,0.0,1.0
3672,1.0,0.0
5415,1.0,1.0
2014,0.0,1.0
3170,0.0,0.0
1001,0.0,0.0
1632,0.0,0.0
1979,0.0,0.0
5027,1.0,1.0
2510,0.0,0.0
5528,1.0,0.0
601,1.0,1.0
3397,1.0,0.0
2382,0.0,0.0
3620,0.0,0.0
3083,0.0,0.0
4811,1.0,1.0
2464,1.0,1.0
520,1.0,1.0
3537,1.0,1.0
2141,1.0,1.0
2574,0.0,0.0
1726,1.0,1.0
2065,1.0,1.0
5461,1.0,1.0
241,1.0,1.0
5296,1.0,1.0
882,0.0,0.0
3879,0.0,1.0
4630,1.0,1.0
3173,0.0,0.0
1644,1.0,1.0
5314,0.0,0.0
4848,0.0,1.0
3924,0.0,0.0
1336,1.0,1.0
5513,0.0,1.0
5168,0.0,0.0
949,0.0,1.0
2831,1.0,1.0
4603,0.0,0.0
3900,1.0,1.0
3710,1.0,1.0
3994,1.0,1.0
2747,1.0,1.0
3807,0.0,0.0
4221,1.0,1.0
1042,0.0,0.0
2743,0.0,0.0
2368,0.0,0.0
308,0.0,0.0
376,1.0,0.0
1386,1.0,1.0
1525,1.0,0.0
65,1.0,1.0
843,0.0,0.0
3733,1.0,1.0
982,0.0,0.0
3944,1.0,1.0
1170,0.0,0.0
3816,1.0,0.0
2260,1.0,1.0
1116,0.0,0.0
4660,1.0,1.0
2618,1.0,0.0
2513,1.0,1.0
3667,1.0,1.0
2920,1.0,1.0
509,0.0,0.0
4898,1.0,1.0
4033,0.0,0.0
4536,1.0,0.0
4641,1.0,1.0
113,0.0,0.0
1622,1.0,1.0
2216,0.0,0.0
3145,1.0,1.0
496,0.0,0.0
3068,1.0,1.0
2817,1.0,1.0
5223,1.0,1.0
5380,0.0,0.0
2578,1.0,1.0
2223,0.0,0.0
3497,1.0,1.0
1493,0.0,0.0
2140,1.0,1.0
4015,1.0,1.0
125,1.0,1.0
5658,0.0,0.0
3131,0.0,0.0
678,1.0,0.0
3235,0.0,0.0
5573,0.0,0.0
452,1.0,1.0
5648,1.0,0.0
1921,1.0,1.0
4346,0.0,0.0
1262,1.0,1.0
867,1.0,0.0
3551,0.0,0.0
5357,0.0,0.0
4411,0.0,0.0
4104,1.0,1.0
1332,1.0,1.0
1091,1.0,1.0
282,0.0,1.0
4133,0.0,1.0
1651,1.0,1.0
3166,0.0,0.0
773,0.0,1.0
1484,0.0,0.0
2211,1.0,1.0
5004,0.0,0.0
582,0.0,0.0
137,0.0,0.0
4311,0.0,1.0
3044,1.0,1.0
4067,0.0,1.0
2992,1.0,1.0
2306,0.0,0.0
704,0.0,0.0
2196,1.0,1.0
4573,0.0,0.0
3996,0.0,0.0
2201,0.0,0.0
2592,1.0,0.0
3378,1.0,1.0
818,0.0,0.0
1540,0.0,0.0
1870,0.0,1.0
1625,0.0,0.0
4798,1.0,1.0
840,0.0,1.0
5166,0.0,0.0
5538,0.0,0.0
880,1.0,1.0
3424,0.0,0.0
5244,1.0,1.0
2162,0.0,0.0
3957,1.0,1.0
3311,1.0,1.0
4569,0.0,1.0
2975,1.0,1.0
3991,1.0,1.0
3461,1.0,1.0
5551,1.0,1.0
4491,0.0,0.0
4713,1.0,1.0
4952,1.0,1.0
1783,0.0,0.0
3939,0.0,0.0
3427,0.0,0.0
1098,0.0,0.0
4802,0.0,0.0
2853,1.0,1.0
3320,1.0,1.0
2027,1.0,1.0
5798,0.0,0.0
1995,1.0,0.0
4574,1.0,1.0
4279,1.0,1.0
124,0.0,0.0
3147,1.0,0.0
5572,0.0,0.0
2586,1.0,1.0
159,1.0,1.0
971,0.0,1.0
3698,0.0,0.0
3050,1.0,0.0
4925,0.0,0.0
2406,1.0,1.0
1223,1.0,1.0
4287,1.0,1.0
223,0.0,0.0
2931,1.0,1.0
2670,1.0,1.0
1326,0.0,0.0
398,0.0,0.0
2700,1.0,0.0
2664,1.0,1.0
5109,1.0,1.0
5640,1.0,1.0
3319,1.0,1.0
2836,1.0,1.0
5329,0.0,0.0
1362,0.0,0.0
2761,0.0,0.0
4926,0.0,0.0
4003,0.0,0.0
3522,0.0,0.0
3955,0.0,0.0
2507,1.0,1.0
4962,0.0,0.0
2575,0.0,0.0
4363,1.0,1.0
593,0.0,0.0
3902,0.0,0.0
4498,0.0,0.0
5238,1.0,1.0
4250,0.0,0.0
875,0.0,1.0
3213,0.0,0.0
4026,0.0,0.0
2300,1.0,1.0
1014,0.0,0.0
2925,0.0,0.0
5409,0.0,0.0
4673,1.0,1.0
2066,0.0,0.0
2720,1.0,1.0
4337,0.0,0.0
3088,0.0,0.0
4283,0.0,0.0
189,1.0,1.0
4761,1.0,1.0
825,0.0,0.0
5623,1.0,1.0
1790,0.0,0.0
5183,1.0,1.0
1722,0.0,0.0
1595,0.0,0.0
2972,0.0,1.0
1495,1.0,1.0
863,0.0,0.0
4064,0.0,0.0
2229,0.0,1.0
5495,1.0,0.0
5286,1.0,1.0
3605,1.0,1.0
5367,1.0,1.0
2580,1.0,1.0
2909,0.0,0.0
4783,1.0,1.0
5129,1.0,1.0
4178,1.0,1.0
140,0.0,1.0
5135,0.0,0.0
1145,0.0,1.0
4010,0.0,0.0
2696,1.0,1.0
534,1.0,1.0
4764,0.0,0.0
4585,0.0,0.0
4827,1.0,1.0
152,0.0,0.0
2481,0.0,0.0
5663,1.0,1.0
3374,1.0,1.0
1941,1.0,1.0
1767,0.0,0.0
3981,0.0,1.0
4294,0.0,1.0
5033,1.0,1.0
3856,1.0,1.0
895,0.0,1.0
4907,1.0,1.0
5855,0.0,0.0
1180,0.0,0.0
584,1.0,1.0
2896,0.0,0.0
918,0.0,0.0
1507,1.0,1.0
944,0.0,1.0
1370,0.0,0.0
3520,1.0,1.0
733,0.0,0.0
3411,0.0,0.0
5488,0.0,0.0
3369,0.0,1.0
1864,1.0,0.0
4440,1.0,1.0
4623,0.0,0.0
3259,0.0,0.0
4493,0.0,0.0
3609,0.0,0.0
4448,1.0,1.0
3095,0.0,0.0
3630,0.0,0.0
5759,1.0,1.0
751,1.0,1.0
780,1.0,1.0
5483,0.0,0.0
2584,1.0,1.0
1398,0.0,0.0
265,1.0,1.0
1461,1.0,1.0
4989,0.0,0.0
2947,1.0,1.0
4628,0.0,0.0
5227,1.0,1.0
402,1.0,1.0
2869,1.0,0.0
1351,0.0,0.0
4398,1.0,1.0
3843,1.0,1.0
2012,0.0,0.0
1715,0.0,0.0
3442,1.0,1.0
1831,1.0,1.0
5768,1.0,0.0
5113,0.0,0.0
716,1.0,1.0
3592,0.0,0.0
3408,1.0,1.0
12,1.0,1.0
898,0.0,0.0
4214,1.0,1.0
5115,1.0,1.0
4880,1.0,1.0
794,1.0,1.0
2611,0.0,0.0
4877,0.0,1.0
5080,0.0,0.0
2303,0.0,0.0
487,1.0,1.0
1450,0.0,0.0
483,1.0,0.0
2279,0.0,0.0
1161,0.0,0.0
575,0.0,0.0
1763,0.0,0.0
4,1.0,0.0
2490,0.0,0.0
1593,1.0,0.0
4331,0.0,0.0
3335,1.0,1.0
1328,0.0,0.0
5844,1.0,1.0
4923,1.0,1.0
3197,1.0,0.0
465,1.0,1.0
1035,1.0,1.0
1624,0.0,0.0
3711,0.0,0.0
1771,1.0,1.0
4307,0.0,0.0
1702,0.0,0.0
5506,0.0,0.0
4782,1.0,1.0
3768,0.0,0.0
5308,1.0,1.0
3673,0.0,0.0
2147,0.0,1.0
3570,1.0,1.0
3202,0.0,1.0
3637,1.0,1.0
352,0.0,0.0
4121,0.0,0.0
3006,0.0,0.0
2243,1.0,1.0
2329,1.0,0.0
4265,0.0,0.0
5030,1.0,0.0
44,0.0,1.0
3452,0.0,0.0
2542,1.0,1.0
1670,1.0,1.0
546,1.0,1.0
4339,0.0,0.0
2730,0.0,0.0
3352,1.0,1.0
3260,1.0,1.0
2661,0.0,0.0
1698,0.0,0.0
4501,0.0,0.0
5339,0.0,0.0
3976,1.0,1.0
725,1.0,1.0
1066,0.0,0.0
1675,1.0,1.0
4559,1.0,1.0
1452,1.0,1.0
3358,1.0,1.0
4875,1.0,1.0
4450,0.0,0.0
2228,0.0,0.0
4601,0.0,0.0
2484,0.0,1.0
2249,0.0,0.0
2876,0.0,0.0
933,0.0,0.0
5104,1.0,0.0
2553,1.0,1.0
5213,1.0,1.0
5305,1.0,1.0
3071,0.0,0.0
3915,0.0,0.0
1045,0.0,1.0
4413,0.0,0.0
2104,1.0,1.0
5337,1.0,1.0
96,0.0,0.0
4062,1.0,1.0
3307,1.0,1.0
1453,0.0,0.0
4910,1.0,1.0
939,0.0,0.0
1892,0.0,1.0
333,1.0,1.0
2372,0.0,0.0
690,0.0,0.0
4395,0.0,0.0
854,1.0,1.0
5464,1.0,0.0
2357,0.0,0.0
613,1.0,1.0
2986,0.0,1.0
2529,0.0,0.0
4111,1.0,1.0
3652,0.0,0.0
480,1.0,1.0
621,0.0,1.0
2009,0.0,0.0
3381,0.0,0.0
446,1.0,1.0
3295,0.0,0.0
3431,1.0,1.0
4589,0.0,0.0
1573,1.0,1.0
3064,0.0,0.0
1556,1.0,1.0
4895,0.0,0.0
1906,0.0,0.0
3108,0.0,0.0
2350,1.0,1.0
1789,0.0,0.0
549,0.0,0.0
2106,0.0,0.0
3382,1.0,1.0
2569,1.0,1.0
3061,0.0,0.0
2528,0.0,0.0
5508,0.0,0.0
2579,1.0,1.0
4913,0.0,0.0
3389,0.0,1.0
2325,1.0,1.0
5544,0.0,0.0
5654,0.0,0.0
5304,0.0,0.0
3529,0.0,0.0
4149,1.0,1.0
298,1.0,1.0
4184,0.0,0.0
2849,1.0,1.0
3699,0.0,0.0
728,0.0,0.0
1121,0.0,0.0
2078,1.0,1.0
3987,0.0,0.0
1824,0.0,0.0
1766,0.0,0.0
1620,0.0,0.0
36,1.0,1.0
806,0.0,0.0
1680,1.0,1.0
1662,0.0,0.0
3597,1.0,1.0
2400,1.0,1.0
31,1.0,1.0
3025,0.0,1.0
5655,0.0,0.0
5049,1.0,1.0
1606,1.0,1.0
2804,0.0,0.0
3998,0.0,0.0
896,0.0,0.0
1511,1.0,0.0
3141,1.0,0.0
5537,0.0,1.0
3038,0.0,0.0
3837,1.0,1.0
2369,1.0,1.0
2875,1.0,1.0
4539,0.0,0.0
2640,1.0,1.0
4828,0.0,0.0
1261,0.0,0.0
2262,1.0,0.0
4918,1.0,1.0
567,0.0,1.0
3203,1.0,1.0
2940,0.0,0.0
4030,0.0,0.0
2429,0.0,0.0
666,1.0,1.0
5757,1.0,0.0
1393,0.0,0.0
3873,1.0,1.0
3294,1.0,1.0
3060,1.0,1.0
1705,0.0,0.0
2648,1.0,1.0
295,0.0,0.0
5489,1.0,0.0
1371,0.0,0.0
4806,1.0,1.0
5398,0.0,0.0
4362,1.0,1.0
4914,0.0,1.0
1314,1.0,1.0
3553,0.0,0.0
2531,0.0,1.0
4334,1.0,1.0
2328,0.0,0.0
378,1.0,1.0
4480,0.0,0.0
4474,0.0,0.0
829,0.0,0.0
2193,0.0,0.0
3251,0.0,1.0
453,1.0,1.0
2587,0.0,0.0
2994,0.0,0.0
3099,1.0,1.0
291,1.0,1.0
1430,0.0,0.0
841,1.0,0.0
2190,1.0,1.0
4314,0.0,0.0
5005,1.0,1.0
4705,0.0,0.0
2278,1.0,0.0
3517,1.0,1.0
862,0.0,0.0
3328,1.0,1.0
598,1.0,0.0
4130,0.0,0.0
2942,0.0,1.0
1657,0.0,0.0
5155,0.0,0.0
1290,0.0,0.0
866,0.0,0.0
4302,0.0,1.0
38,0.0,0.0
158,0.0,0.0
3348,1.0,1.0
2913,0.0,0.0
4909,0.0,0.0
1965,0.0,1.0
3046,1.0,1.0
2124,0.0,0.0
4760,1.0,1.0
2154,0.0,0.0
1974,1.0,1.0
5754,0.0,0.0
2177,1.0,1.0
5331,1.0,1.0
4626,1.0,1.0
2006,0.0,0.0
3819,0.0,0.0
1590,1.0,0.0
2810,1.0,1.0
4004,1.0,1.0
1455,0.0,0.0
3795,0.0,0.0
1270,0.0,0.0
2339,0.0,1.0
1867,0.0,1.0
2293,0.0,1.0
4879,0.0,0.0
635,1.0,1.0
2939,1.0,0.0
2472,0.0,0.0
5026,0.0,0.0
5808,0.0,0.0
4570,0.0,0.0
1551,1.0,1.0
491,1.0,1.0
192,1.0,0.0
1750,0.0,0.0
4457,1.0,1.0
3774,1.0,1.0
1003,1.0,0.0
463,1.0,1.0
541,0.0,0.0
1431,0.0,0.0
4509,1.0,1.0
5353,1.0,0.0
3738,0.0,0.0
3668,1.0,1.0
4188,0.0,0.0
4674,0.0,0.0
1521,0.0,0.0
899,1.0,1.0
5130,0.0,0.0
5031,0.0,1.0
3074,1.0,1.0
3840,0.0,1.0
5083,1.0,1.0
1203,0.0,0.0
5043,0.0,0.0
4224,1.0,1.0
2087,1.0,1.0
3890,1.0,1.0
4084,0.0,0.0
5216,0.0,0.0
1087,1.0,1.0
4671,0.0,0.0
218,0.0,0.0
3865,1.0,0.0
4978,1.0,1.0
2448,1.0,1.0
2026,1.0,1.0
4341,1.0,1.0
763,0.0,0.0
3914,0.0,1.0
5032,1.0,1.0
2100,0.0,0.0
3871,1.0,1.0
4196,0.0,0.0
4001,1.0,1.0
3405,1.0,1.0
1013,1.0,1.0
4948,0.0,0.0
5405,0.0,0.0
4540,0.0,0.0
428,0.0,0.0
891,1.0,1.0
2946,0.0,0.0
5317,1.0,0.0
727,1.0,1.0
1615,1.0,1.0
2089,0.0,0.0
3284,1.0,1.0
3954,1.0,1.0
2887,0.0,1.0
2643,0.0,0.0
3538,0.0,0.0
242,1.0,1.0
2241,0.0,1.0
2894,0.0,0.0
651,1.0,1.0
1953,0.0,1.0
5637,1.0,1.0
